# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1216       1.285575796099e-10       2.643560275359e-12       1.623275954869e-12       0.000000000000e+00       2.786889165885e-15       1.211422512693e-16      -6.091832531259e-17 
 1217       1.278907457351e-10       2.672459077660e-12       1.632800351119e-12       0.000000000000e+00       2.777788744493e-15       1.254596759013e-16      -6.198185172401e-17 
 1218       1.272249026260e-10       2.701438233802e-12       1.639754320642e-12       0.000000000000e+00       2.768724662872e-15       1.297786621717e-16      -6.303270223449e-17 
 1219       1.265603104500e-10       2.730482978822e-12       1.644126005146e-12       0.000000000000e+00       2.759696690145e-15       1.340979151319e-16      -6.407069359824e-17 
 1220       1.258972310149e-10       2.759578450305e-12       1.645903531258e-12       0.000000000000e+00       2.750704592402e-15       1.384161315195e-16      -6.509564172741e-17 
 1221       1.252359277732e-10       2.788709688177e-12       1.645075010538e-12       0.000000000000e+00       2.741748132694e-15       1.427319997419e-16      -6.610736169061e-17 
 1222       1.245766658247e-10       2.817861634509e-12       1.641628539486e-12       0.000000000000e+00       2.732827071024e-15       1.470441998593e-16      -6.710566771143e-17 
 1223       1.239197119202e-10       2.847019133320e-12       1.635552199557e-12       0.000000000000e+00       2.723941164342e-15       1.513514035677e-16      -6.809037316705e-17 
 1224       1.232653344646e-10       2.876166930370e-12       1.626834057175e-12       0.000000000000e+00       2.715090166534e-15       1.556522741825e-16      -6.906129058668e-17 
 1225       1.226138035200e-10       2.905289672967e-12       1.615462163741e-12       0.000000000000e+00       2.706273828418e-15       1.599454666212e-16      -7.001823165018e-17 
 1226       1.219653908096e-10       2.934371909764e-12       1.601424555646e-12       0.000000000000e+00       2.697491897736e-15       1.642296273867e-16      -7.096100718657e-17 
 1227       1.213203440374e-10       2.963399157669e-12       1.584716520973e-12       0.000000000000e+00       2.688744146869e-15       1.685035638371e-16      -7.188945394272e-17 
 1228       1.206788095072e-10       2.992361116880e-12       1.565362494320e-12       0.000000000000e+00       2.680030456377e-15       1.727667542355e-16      -7.280351524160e-17 
 1229       1.200409085884e-10       3.021248493755e-12       1.543394422842e-12       0.000000000000e+00       2.671350732440e-15       1.770188437429e-16      -7.370316128209e-17 
 1230       1.194067633169e-10       3.050051937062e-12       1.518844523814e-12       0.000000000000e+00       2.662704879220e-15       1.812594756798e-16      -7.458836245657e-17 
 1231       1.187764963960e-10       3.078762037866e-12       1.491745285224e-12       0.000000000000e+00       2.654092798855e-15       1.854882915229e-16      -7.545908935166e-17 
 1232       1.181502311982e-10       3.107369329417e-12       1.462129466361e-12       0.000000000000e+00       2.645514391451e-15       1.897049309016e-16      -7.631531274884e-17 
 1233       1.175280917657e-10       3.135864287028e-12       1.430030098408e-12       0.000000000000e+00       2.636969555082e-15       1.939090315945e-16      -7.715700362515e-17 
 1234       1.169102028126e-10       3.164237327968e-12       1.395480485032e-12       0.000000000000e+00       2.628458185778e-15       1.981002295265e-16      -7.798413315385e-17 
 1235       1.162966897252e-10       3.192478811343e-12       1.358514202973e-12       0.000000000000e+00       2.619980177527e-15       2.022781587649e-16      -7.879667270509e-17 
 1236       1.156876785641e-10       3.220579037983e-12       1.319165102641e-12       0.000000000000e+00       2.611535422264e-15       2.064424515166e-16      -7.959459384656e-17 
 1237       1.150832960647e-10       3.248528250327e-12       1.277467308697e-12       0.000000000000e+00       2.603123809866e-15       2.105927381243e-16      -8.037786834421e-17 
 1238       1.144836696390e-10       3.276316632306e-12       1.233455220654e-12       0.000000000000e+00       2.594745228153e-15       2.147286470635e-16      -8.114646816287e-17 
 1239       1.138889273768e-10       3.303934309233e-12       1.187163513460e-12       0.000000000000e+00       2.586399562875e-15       2.188498049386e-16      -8.190036546695e-17 
 1240       1.132991980465e-10       3.331371347687e-12       1.138627138094e-12       0.000000000000e+00       2.578086697710e-15       2.229558364804e-16      -8.263953262108e-17 
 1241       1.127146110970e-10       3.358617755393e-12       1.087881322152e-12       0.000000000000e+00       2.569806514258e-15       2.270463645420e-16      -8.336394219084e-17 
 1242       1.121352966585e-10       3.385663481115e-12       1.034961570443e-12       0.000000000000e+00       2.561558892040e-15       2.311210100956e-16      -8.407356694335e-17 
 1243       1.115613855438e-10       3.412498414537e-12       9.799036655765e-13       0.000000000000e+00       2.553343708484e-15       2.351793922295e-16      -8.476837984802e-17 
 1244       1.109930092499e-10       3.439112386149e-12       9.227436685534e-13       0.000000000000e+00       2.545160838928e-15       2.392211281443e-16      -8.544835407713e-17 
 1245       1.104302999587e-10       3.465495167133e-12       8.635179193581e-13       0.000000000000e+00       2.537010156611e-15       2.432458331500e-16      -8.611346300661e-17 
 1246       1.098733905389e-10       3.491636469248e-12       8.022630375486e-13       0.000000000000e+00       2.528891532667e-15       2.472531206622e-16      -8.676368021661e-17 
 1247       1.093224145467e-10       3.517525944714e-12       7.390159228473e-13       0.000000000000e+00       2.520804836122e-15       2.512426021990e-16      -8.739897949223e-17 
 1248       1.087775062273e-10       3.543153186101e-12       6.738137557320e-13       0.000000000000e+00       2.512749933886e-15       2.552138873776e-16      -8.801933482417e-17 
 1249       1.082388005162e-10       3.568507726211e-12       6.066939980266e-13       0.000000000000e+00       2.504726690751e-15       2.591665839109e-16      -8.862472040939e-17 
 1250       1.077064330403e-10       3.593579037962e-12       5.376943934918e-13       0.000000000000e+00       2.496734969383e-15       2.631002976043e-16      -8.921511065181e-17 
 1251       1.071805401193e-10       3.618356534280e-12       4.668529684160e-13       0.000000000000e+00       2.488774630319e-15       2.670146323522e-16      -8.979048016295e-17 
 1252       1.066612587669e-10       3.642829567977e-12       3.942080322063e-13       0.000000000000e+00       2.480845531958e-15       2.709091901345e-16      -9.035080376263e-17 
 1253       1.061487266920e-10       3.666987431640e-12       3.197981779788e-13       0.000000000000e+00       2.472947530561e-15       2.747835710137e-16      -9.089605647959e-17 
 1254       1.056430823001e-10       3.690819357516e-12       2.436622831501e-13       0.000000000000e+00       2.465080480240e-15       2.786373731311e-16      -9.142621355223e-17 
 1255       1.051444646944e-10       3.714314517397e-12       1.658395100274e-13       0.000000000000e+00       2.457244232957e-15       2.824701927038e-16      -9.194125042922e-17 
 1256       1.046530136772e-10       3.737462022506e-12       8.636930639974e-14       0.000000000000e+00       2.449438638517e-15       2.862816240209e-16      -9.244114277021e-17 
 1257       1.041688697509e-10       3.760250923380e-12       5.291406128785e-15       0.000000000000e+00       2.441663544564e-15       2.900712594408e-16      -9.292586644646e-17 
 1258       1.036921741196e-10       3.782670209759e-12      -7.735417026057e-14       0.000000000000e+00       2.433918796573e-15       2.938386893870e-16      -9.339539754157e-17 
 1259       1.032230686902e-10       3.804708810469e-12      -1.615271149892e-13       0.000000000000e+00       2.426204237847e-15       2.975835023456e-16      -9.384971235207e-17 
 1260       1.027616960735e-10       3.826355593307e-12      -2.471868324332e-13       0.000000000000e+00       2.418519709511e-15       3.013052848614e-16      -9.428878738817e-17 
 1261       1.023081995858e-10       3.847599364927e-12      -3.342924385328e-13       0.000000000000e+00       2.410865050508e-15       3.050036215348e-16      -9.471259937438e-17 
 1262       1.018627232497e-10       3.868428870728e-12      -4.228027602016e-13       0.000000000000e+00       2.403240097590e-15       3.086780950182e-16      -9.512112525020e-17 
 1263       1.014254117958e-10       3.888832794734e-12      -5.126763347359e-13       0.000000000000e+00       2.395644685318e-15       3.123282860129e-16      -9.551434217078e-17 
 1264       1.009964106638e-10       3.908799759482e-12      -6.038714092240e-13       0.000000000000e+00       2.388078646051e-15       3.159537732657e-16      -9.589222750759e-17 
 1265       1.005758660036e-10       3.928318325911e-12      -6.963459399550e-13       0.000000000000e+00       2.380541809947e-15       3.195541335655e-16      -9.625475884911e-17 
 1266       1.001639246768e-10       3.947376993240e-12      -7.900575918284e-13       0.000000000000e+00       2.373034004952e-15       3.231289417398e-16      -9.660191400148e-17 
 1267       9.976073425756e-11       3.965964198858e-12      -8.849637377629e-13       0.000000000000e+00       2.365555056797e-15       3.266777706516e-16      -9.693367098916e-17 
 1268       9.936644303452e-11       3.984068318212e-12      -9.810214581061e-13       0.000000000000e+00       2.358104788994e-15       3.302001911959e-16      -9.725000805565e-17 
 1269       9.898120001144e-11       4.001677664684e-12      -1.078187540043e-12       0.000000000000e+00       2.350683022829e-15       3.336957722965e-16      -9.755090366408e-17 
 1270       9.860515490871e-11       4.018780489484e-12      -1.176418477007e-12       0.000000000000e+00       2.343289577356e-15       3.371640809024e-16      -9.783633649798e-17 
 1271       9.823845816460e-11       4.035364981533e-12      -1.275670468085e-12       0.000000000000e+00       2.335924269396e-15       3.406046819847e-16      -9.810628546184e-17 
 1272       9.788126093650e-11       4.051419267345e-12      -1.375899417432e-12       0.000000000000e+00       2.328586913525e-15       3.440171385329e-16      -9.836072968189e-17 
 1273       9.753371510216e-11       4.066931410920e-12      -1.477060933676e-12       0.000000000000e+00       2.321277322074e-15       3.474010115521e-16      -9.859964850668e-17 
 1274       9.719597326095e-11       4.081889413619e-12      -1.579110329330e-12       0.000000000000e+00       2.313995305123e-15       3.507558600591e-16      -9.882302150780e-17 
 1275       9.686818873513e-11       4.096281214061e-12      -1.682002620198e-12       0.000000000000e+00       2.306740670493e-15       3.540812410794e-16      -9.903082848054e-17 
 1276       9.655048164831e-11       4.110096783957e-12      -1.785693263198e-12       0.000000000000e+00       2.299513244403e-15       3.573768326991e-16      -9.922308221701e-17 
 1277       9.624283673293e-11       4.123334442167e-12      -1.890140380252e-12       0.000000000000e+00       2.292312933707e-15       3.606428047714e-16      -9.939992723514e-17 
 1278       9.594520435441e-11       4.135994612763e-12      -1.995302558701e-12       0.000000000000e+00       2.285139664357e-15       3.638794524510e-16      -9.956154218219e-17 
 1279       9.565753432650e-11       4.148077735670e-12      -2.101138114668e-12       0.000000000000e+00       2.277993360807e-15       3.670870735294e-16      -9.970810716800e-17 
 1280       9.537977590999e-11       4.159584266708e-12      -2.207605092521e-12       0.000000000000e+00       2.270873946008e-15       3.702659684406e-16      -9.983980376809e-17 
 1281       9.511187781155e-11       4.170514677630e-12      -2.314661264341e-12       0.000000000000e+00       2.263781341404e-15       3.734164402672e-16      -9.995681502668e-17 
 1282       9.485378818238e-11       4.180869456163e-12      -2.422264129381e-12       0.000000000000e+00       2.256715466930e-15       3.765387947455e-16      -1.000593254599e-16 
 1283       9.460545461708e-11       4.190649106048e-12      -2.530370913532e-12       0.000000000000e+00       2.249676241006e-15       3.796333402719e-16      -1.001475210586e-16 
 1284       9.436682415231e-11       4.199854147077e-12      -2.638938568786e-12       0.000000000000e+00       2.242663580533e-15       3.827003879078e-16      -1.002215892919e-16 
 1285       9.413784326562e-11       4.208485115137e-12      -2.747923772699e-12       0.000000000000e+00       2.235677400891e-15       3.857402513862e-16      -1.002817191099e-16 
 1286       9.391845787416e-11       4.216542562244e-12      -2.857282927856e-12       0.000000000000e+00       2.228717615936e-15       3.887532471166e-16      -1.003281009466e-16 
 1287       9.370861333347e-11       4.224027056590e-12      -2.966972161332e-12       0.000000000000e+00       2.221784137992e-15       3.917396941914e-16      -1.003609267237e-16 
 1288       9.350825443622e-11       4.230939182574e-12      -3.076947324158e-12       0.000000000000e+00       2.214876877853e-15       3.946999143910e-16      -1.003803898529e-16 
 1289       9.331732541095e-11       4.237279540850e-12      -3.187163990786e-12       0.000000000000e+00       2.207995744775e-15       3.976342321899e-16      -1.003866852393e-16 
 1290       9.313576992089e-11       4.243048748362e-12      -3.297577458546e-12       0.000000000000e+00       2.201140646471e-15       4.005429747623e-16      -1.003800092849e-16 
 1291       9.296353106265e-11       4.248247438385e-12      -3.408142747118e-12       0.000000000000e+00       2.194311489115e-15       4.034264719879e-16      -1.003605598907e-16 
 1292       9.280055136499e-11       4.252876260564e-12      -3.518814597989e-12       0.000000000000e+00       2.187508177327e-15       4.062850564573e-16      -1.003285364608e-16 
 1293       9.264677278762e-11       4.256935880954e-12      -3.629547473921e-12       0.000000000000e+00       2.180730614180e-15       4.091190634783e-16      -1.002841399049e-16 
 1294       9.250213671992e-11       4.260426982059e-12      -3.740295558411e-12       0.000000000000e+00       2.173978701189e-15       4.119288310808e-16      -1.002275726415e-16 
 1295       9.236658397970e-11       4.263350262877e-12      -3.851012755157e-12       0.000000000000e+00       2.167252338309e-15       4.147147000233e-16      -1.001590386011e-16 
 1296       9.224005481197e-11       4.265706438929e-12      -3.961652687521e-12       0.000000000000e+00       2.160551423935e-15       4.174770137981e-16      -1.000787432292e-16 
 1297       9.212248888769e-11       4.267496242309e-12      -4.072168697991e-12       0.000000000000e+00       2.153875854891e-15       4.202161186371e-16      -9.998689348914e-17 
 1298       9.201382530253e-11       4.268720421719e-12      -4.182513847650e-12       0.000000000000e+00       2.147225526433e-15       4.229323635177e-16      -9.988369786578e-17 
 1299       9.191400257562e-11       4.269379742509e-12      -4.292640915630e-12       0.000000000000e+00       2.140600332242e-15       4.256261001685e-16      -9.976936636805e-17 
 1300       9.182295864833e-11       4.269474986717e-12      -4.402502398585e-12       0.000000000000e+00       2.134000164421e-15       4.282976830746e-16      -9.964411053222e-17 
 1301       9.174063088300e-11       4.269006953110e-12      -4.512050510149e-12       0.000000000000e+00       2.127424913491e-15       4.309474694839e-16      -9.950814342501e-17 
 1302       9.166695606172e-11       4.267976457219e-12      -4.621237180403e-12       0.000000000000e+00       2.120874468386e-15       4.335758194122e-16      -9.936167964662e-17 
 1303       9.160187038506e-11       4.266384331387e-12      -4.730014055335e-12       0.000000000000e+00       2.114348716451e-15       4.361830956496e-16      -9.920493533385e-17 
 1304       9.154530947085e-11       4.264231424801e-12      -4.838332496306e-12       0.000000000000e+00       2.107847543440e-15       4.387696637656e-16      -9.903812816316e-17 
 1305       9.149720835296e-11       4.261518603534e-12      -4.946143579513e-12       0.000000000000e+00       2.101370833507e-15       4.413358921151e-16      -9.886147735377e-17 
 1306       9.145750147998e-11       4.258246750587e-12      -5.053398095454e-12       0.000000000000e+00       2.094918469206e-15       4.438821518440e-16      -9.867520367074e-17 
 1307       9.142612271408e-11       4.254416765927e-12      -5.160046548388e-12       0.000000000000e+00       2.088490331488e-15       4.464088168950e-16      -9.847952942803e-17 
 1308       9.140300532967e-11       4.250029566525e-12      -5.266039155801e-12       0.000000000000e+00       2.082086299693e-15       4.489162640134e-16      -9.827467849162e-17 
 1309       9.138808201224e-11       4.245086086399e-12      -5.371325847871e-12       0.000000000000e+00       2.075706251550e-15       4.514048727525e-16      -9.806087628259e-17 
 1310       9.138128485705e-11       4.239587276652e-12      -5.475856266929e-12       0.000000000000e+00       2.069350063174e-15       4.538750254797e-16      -9.783834978016e-17 
 1311       9.138254536794e-11       4.233534105510e-12      -5.579579766923e-12       0.000000000000e+00       2.063017609057e-15       4.563271073817e-16      -9.760732752483e-17 
 1312       9.139179445605e-11       4.226927558366e-12      -5.682445412882e-12       0.000000000000e+00       2.056708762071e-15       4.587615064707e-16      -9.736803962144e-17 
 1313       9.140896243860e-11       4.219768637815e-12      -5.784401980381e-12       0.000000000000e+00       2.050423393458e-15       4.611786135901e-16      -9.712071774223e-17 
 1314       9.143397903766e-11       4.212058363698e-12      -5.885397955001e-12       0.000000000000e+00       2.044161372829e-15       4.635788224197e-16      -9.686559512996e-17 
 1315       9.146677337884e-11       4.203797773138e-12      -5.985381531796e-12       0.000000000000e+00       2.037922568164e-15       4.659625294820e-16      -9.660290660099e-17 
 1316       9.150727399014e-11       4.194987920582e-12      -6.084300614757e-12       0.000000000000e+00       2.031706845800e-15       4.683301341474e-16      -9.633288854834e-17 
 1317       9.155540880065e-11       4.185629877839e-12      -6.182102816270e-12       0.000000000000e+00       2.025514070434e-15       4.706820386405e-16      -9.605577894479e-17 
 1318       9.161110513932e-11       4.175724734123e-12      -6.278735456587e-12       0.000000000000e+00       2.019344105116e-15       4.730186480451e-16      -9.577181734596e-17 
 1319       9.167428973371e-11       4.165273596087e-12      -6.374145563285e-12       0.000000000000e+00       2.013196811248e-15       4.753403703105e-16      -9.548124489340e-17 
 1320       9.174488870877e-11       4.154277587870e-12      -6.468279870729e-12       0.000000000000e+00       2.007072048577e-15       4.776476162570e-16      -9.518430431767e-17 
 1321       9.182282758557e-11       4.142737851129e-12      -6.561084819540e-12       0.000000000000e+00       2.000969675193e-15       4.799407995816e-16      -9.488123994142e-17 
 1322       9.190803128009e-11       4.130655545086e-12      -6.652506556054e-12       0.000000000000e+00       1.994889547523e-15       4.822203368636e-16      -9.457229768246e-17 
 1323       9.200042410195e-11       4.118031846561e-12      -6.742490931787e-12       0.000000000000e+00       1.988831520333e-15       4.844866475704e-16      -9.425772505689e-17 
 1324       9.209992975316e-11       4.104867950017e-12      -6.830983502902e-12       0.000000000000e+00       1.982795446718e-15       4.867401540635e-16      -9.393777118213e-17 
 1325       9.220645930267e-11       4.091166289879e-12      -6.917936404751e-12       0.000000000000e+00       1.976781193569e-15       4.889810732477e-16      -9.361264455298e-17 
 1326       9.231987496717e-11       4.076934222178e-12      -7.003329059626e-12       0.000000000000e+00       1.970788688169e-15       4.912087889933e-16      -9.328238585367e-17 
 1327       9.244002592811e-11       4.062180383613e-12      -7.087147696454e-12       0.000000000000e+00       1.964817872102e-15       4.934224728004e-16      -9.294699374839e-17 
 1328       9.256676031764e-11       4.046913473080e-12      -7.169378496378e-12       0.000000000000e+00       1.958868685831e-15       4.956212915178e-16      -9.260646698126e-17 
 1329       9.269992521654e-11       4.031142251791e-12      -7.250007592689e-12       0.000000000000e+00       1.952941068696e-15       4.978044073343e-16      -9.226080437651e-17 
 1330       9.283936665214e-11       4.014875543403e-12      -7.329021070761e-12       0.000000000000e+00       1.947034958907e-15       4.999709777707e-16      -9.191000483866e-17 
 1331       9.298492959629e-11       3.998122234136e-12      -7.406404967982e-12       0.000000000000e+00       1.941150293546e-15       5.021201556708e-16      -9.155406735273e-17 
 1332       9.313645796326e-11       3.980891272897e-12      -7.482145273688e-12       0.000000000000e+00       1.935287008562e-15       5.042510891933e-16      -9.119299098445e-17 
 1333       9.329379460770e-11       3.963191671408e-12      -7.556227929094e-12       0.000000000000e+00       1.929445038768e-15       5.063629218028e-16      -9.082677488047e-17 
 1334       9.345678132257e-11       3.945032504323e-12      -7.628638827234e-12       0.000000000000e+00       1.923624317839e-15       5.084547922617e-16      -9.045541826853e-17 
 1335       9.362525883708e-11       3.926422909355e-12      -7.699363812884e-12       0.000000000000e+00       1.917824778310e-15       5.105258346213e-16      -9.007892045766e-17 
 1336       9.379906681462e-11       3.907372087395e-12      -7.768388682505e-12       0.000000000000e+00       1.912046351573e-15       5.125751782139e-16      -8.969728083841e-17 
 1337       9.397804385069e-11       3.887889302642e-12      -7.835699184170e-12       0.000000000000e+00       1.906288967871e-15       5.146019476433e-16      -8.931049888304e-17 
 1338       9.416202747086e-11       3.867983882721e-12      -7.901281017497e-12       0.000000000000e+00       1.900552556301e-15       5.166052627773e-16      -8.891857414568e-17 
 1339       9.435085412869e-11       3.847665218807e-12      -7.965119833587e-12       0.000000000000e+00       1.894837044807e-15       5.185842387386e-16      -8.852150626259e-17 
 1340       9.454435920365e-11       3.826942765747e-12      -8.027201234951e-12       0.000000000000e+00       1.889142360179e-15       5.205379858963e-16      -8.811929495232e-17 
 1341       9.474237699908e-11       3.805826042189e-12      -8.087510775451e-12       0.000000000000e+00       1.883468428049e-15       5.224656098576e-16      -8.771194001592e-17 
 1342       9.494474074014e-11       3.784324630698e-12      -8.146033960222e-12       0.000000000000e+00       1.877815172890e-15       5.243662114590e-16      -8.729944133715e-17 
 1343       9.515128257171e-11       3.762448177882e-12      -8.202756245618e-12       0.000000000000e+00       1.872182518013e-15       5.262388867582e-16      -8.688179888265e-17 
 1344       9.536183355634e-11       3.740206394517e-12      -8.257663039133e-12       0.000000000000e+00       1.866570385564e-15       5.280827270250e-16      -8.645901270218e-17 
 1345       9.557622367220e-11       3.717609055668e-12      -8.310739699345e-12       0.000000000000e+00       1.860978696519e-15       5.298968187334e-16      -8.603108292878e-17 
 1346       9.579428181100e-11       3.694666000812e-12      -8.361971535839e-12       0.000000000000e+00       1.855407370685e-15       5.316802435527e-16      -8.559800977901e-17 
 1347       9.601583577592e-11       3.671387133963e-12      -8.411343809149e-12       0.000000000000e+00       1.849856326696e-15       5.334320783388e-16      -8.515979355310e-17 
 1348       9.624071227959e-11       3.647782423794e-12      -8.458841730686e-12       0.000000000000e+00       1.844325482010e-15       5.351513951262e-16      -8.471643463520e-17 
 1349       9.646873694196e-11       3.623861903760e-12      -8.504450462672e-12       0.000000000000e+00       1.838814752903e-15       5.368372611193e-16      -8.426793349356e-17 
 1350       9.669973428830e-11       3.599635672221e-12      -8.548155118074e-12       0.000000000000e+00       1.833324054475e-15       5.384887386834e-16      -8.381429068071e-17 
 1351       9.693352774708e-11       3.575113892566e-12      -8.589940760536e-12       0.000000000000e+00       1.827853300637e-15       5.401048853370e-16      -8.335550683367e-17 
 1352       9.716993964795e-11       3.550306793338e-12      -8.629792404314e-12       0.000000000000e+00       1.822402404117e-15       5.416847537425e-16      -8.289158267419e-17 
 1353       9.740879121967e-11       3.525224668350e-12      -8.667695014207e-12       0.000000000000e+00       1.816971276449e-15       5.432273916983e-16      -8.242251900889e-17 
 1354       9.764990258800e-11       3.499877876819e-12      -8.703633505492e-12       0.000000000000e+00       1.811559827979e-15       5.447318421298e-16      -8.194831672948e-17 
 1355       9.789309277371e-11       3.474276843480e-12      -8.737592743856e-12       0.000000000000e+00       1.806167967855e-15       5.461971430812e-16      -8.146897681299e-17 
 1356       9.813817969047e-11       3.448432058712e-12      -8.769557545329e-12       0.000000000000e+00       1.800795604029e-15       5.476223277069e-16      -8.098450032191e-17 
 1357       9.838498014277e-11       3.422354078665e-12      -8.799512676217e-12       0.000000000000e+00       1.795442643252e-15       5.490064242628e-16      -8.049488840445e-17 
 1358       9.863330982392e-11       3.396053525378e-12      -8.827442853038e-12       0.000000000000e+00       1.790108991071e-15       5.503484560981e-16      -8.000014229472e-17 
 1359       9.888298331392e-11       3.369541086902e-12      -8.853332742451e-12       0.000000000000e+00       1.784794551829e-15       5.516474416464e-16      -7.950026331289e-17 
 1360       9.913381407743e-11       3.342827517430e-12      -8.877166961192e-12       0.000000000000e+00       1.779499228658e-15       5.529023944176e-16      -7.899525286545e-17 
 1361       9.938561446172e-11       3.315923637412e-12      -8.898930076004e-12       0.000000000000e+00       1.774222923481e-15       5.541123229890e-16      -7.848511244537e-17 
 1362       9.963819569455e-11       3.288840333683e-12      -8.918606603576e-12       0.000000000000e+00       1.768965537006e-15       5.552762309969e-16      -7.796984363232e-17 
 1363       9.989136788217e-11       3.261588559585e-12      -8.936181010470e-12       0.000000000000e+00       1.763726968723e-15       5.563931171283e-16      -7.744944809285e-17 
 1364       1.001449400072e-10       3.234179335089e-12      -8.951637713055e-12       0.000000000000e+00       1.758507116905e-15       5.574619751121e-16      -7.692392758062e-17 
 1365       1.003987199267e-10       3.206623746920e-12      -8.964961077447e-12       0.000000000000e+00       1.753305878602e-15       5.584817937107e-16      -7.639328393656e-17 
 1366       1.006525143698e-10       3.178932948680e-12      -8.976135419431e-12       0.000000000000e+00       1.748123149638e-15       5.594515567113e-16      -7.585751908910e-17 
 1367       1.009061289361e-10       3.151118160969e-12      -8.985145004404e-12       0.000000000000e+00       1.742958824610e-15       5.603702429178e-16      -7.531663505436e-17 
 1368       1.011593680931e-10       3.123190671511e-12      -8.991974047302e-12       0.000000000000e+00       1.737812796887e-15       5.612368261417e-16      -7.477063393634e-17 
 1369       1.014120351745e-10       3.095161835277e-12      -8.996606712537e-12       0.000000000000e+00       1.732684958600e-15       5.620502751943e-16      -7.421951792715e-17 
 1370       1.016639323780e-10       3.067043074605e-12      -8.999027113927e-12       0.000000000000e+00       1.727575200650e-15       5.628095538773e-16      -7.366328930716e-17 
 1371       1.019148607633e-10       3.038845879325e-12      -8.999219314632e-12       0.000000000000e+00       1.722483412696e-15       5.635136209752e-16      -7.310195044525e-17 
 1372       1.021646202499e-10       3.010581806886e-12      -8.997167327085e-12       0.000000000000e+00       1.717409483156e-15       5.641614302459e-16      -7.253550379898e-17 
 1373       1.024130096152e-10       2.982262482472e-12      -8.992855112925e-12       0.000000000000e+00       1.712353299206e-15       5.647519304129e-16      -7.196395191480e-17 
 1374       1.026598425696e-10       2.953899030308e-12      -8.986272879156e-12       0.000000000000e+00       1.707314758420e-15       5.652843313384e-16      -7.138730075901e-17 
 1375       1.029049961735e-10       2.925500360684e-12      -8.977436040070e-12       0.000000000000e+00       1.702293803835e-15       5.657589056602e-16      -7.080556974909e-17 
 1376       1.031483629316e-10       2.897074864945e-12      -8.966366456993e-12       0.000000000000e+00       1.697290389258e-15       5.661761956697e-16      -7.021878182952e-17 
 1377       1.033898347612e-10       2.868630982744e-12      -8.953086160709e-12       0.000000000000e+00       1.692304467647e-15       5.665367479118e-16      -6.962696015114e-17 
 1378       1.036293029912e-10       2.840177202132e-12      -8.937617351785e-12       0.000000000000e+00       1.687335991112e-15       5.668411131940e-16      -6.903012807153e-17 
 1379       1.038666583610e-10       2.811722059641e-12      -8.919982400914e-12       0.000000000000e+00       1.682384910912e-15       5.670898465941e-16      -6.842830915543e-17 
 1380       1.041017910198e-10       2.783274140376e-12      -8.900203849239e-12       0.000000000000e+00       1.677451177454e-15       5.672835074690e-16      -6.782152717516e-17 
 1381       1.043345905249e-10       2.754842078096e-12      -8.878304408693e-12       0.000000000000e+00       1.672534740288e-15       5.674226594628e-16      -6.720980611102e-17 
 1382       1.045649458413e-10       2.726434555310e-12      -8.854306962327e-12       0.000000000000e+00       1.667635548109e-15       5.675078705156e-16      -6.659317015172e-17 
 1383       1.047927453404e-10       2.698060303353e-12      -8.828234564646e-12       0.000000000000e+00       1.662753548754e-15       5.675397128716e-16      -6.597164369475e-17 
 1384       1.050178767987e-10       2.669728102481e-12      -8.800110441942e-12       0.000000000000e+00       1.657888689198e-15       5.675187630874e-16      -6.534525134685e-17 
 1385       1.052402273974e-10       2.641446781958e-12      -8.769957992626e-12       0.000000000000e+00       1.653040915555e-15       5.674456020405e-16      -6.471401792437e-17 
 1386       1.054596837206e-10       2.613225220136e-12      -8.737800787559e-12       0.000000000000e+00       1.648210173072e-15       5.673208149379e-16      -6.407796845371e-17 
 1387       1.056761317550e-10       2.585072344551e-12      -8.703662570390e-12       0.000000000000e+00       1.643396406131e-15       5.671449913241e-16      -6.343712817172e-17 
 1388       1.058894568880e-10       2.556997132004e-12      -8.667567257887e-12       0.000000000000e+00       1.638599558246e-15       5.669187250897e-16      -6.279152252611e-17 
 1389       1.060995439076e-10       2.529008608650e-12      -8.629538940267e-12       0.000000000000e+00       1.633819572059e-15       5.666426144798e-16      -6.214117717587e-17 
 1390       1.063062770008e-10       2.501115850085e-12      -8.589601881534e-12       0.000000000000e+00       1.629056389341e-15       5.663172621023e-16      -6.148611799166e-17 
 1391       1.065095397524e-10       2.473327981434e-12      -8.547780519808e-12       0.000000000000e+00       1.624309950987e-15       5.659432749365e-16      -6.082637105626e-17 
 1392       1.067092151444e-10       2.445654177436e-12      -8.504099467662e-12       0.000000000000e+00       1.619580197018e-15       5.655212643410e-16      -6.016196266495e-17 
 1393       1.069051855549e-10       2.418103662531e-12      -8.458583512449e-12       0.000000000000e+00       1.614867066574e-15       5.650518460627e-16      -5.949291932592e-17 
