# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1048       1.399246819166e-10       4.597182199967e-12      -1.038980680545e-11       0.000000000000e+00       4.939470363096e-15       1.226702720380e-16       2.100847778394e-16 
 1049       1.403099259492e-10       4.558961099957e-12      -1.046690107692e-11       0.000000000000e+00       4.920905098525e-15       1.148371575752e-16       2.086176603066e-16 
 1050       1.407018514672e-10       4.520409454511e-12      -1.054071451595e-11       0.000000000000e+00       4.902424445436e-15       1.071121748197e-16       2.071341214475e-16 
 1051       1.411001351391e-10       4.481542746166e-12      -1.061124313953e-11       0.000000000000e+00       4.884028047582e-15       9.949615175659e-17       2.056344558180e-16 
 1052       1.415044509723e-10       4.442376582465e-12      -1.067848304674e-11       0.000000000000e+00       4.865715541212e-15       9.198991848425e-17       2.041189606096e-16 
 1053       1.419144703069e-10       4.402926696265e-12      -1.074243041902e-11       0.000000000000e+00       4.847486555055e-15       8.459430721578e-17       2.025879356553e-16 
 1054       1.423298618088e-10       4.363208946030e-12      -1.080308152044e-11       0.000000000000e+00       4.829340710295e-15       7.731015228045e-17       2.010416834369e-16 
 1055       1.427502914636e-10       4.323239316138e-12      -1.086043269803e-11       0.000000000000e+00       4.811277620547e-15       7.013829012507e-17       1.994805090908e-16 
 1056       1.431754225702e-10       4.283033917182e-12      -1.091448038203e-11       0.000000000000e+00       4.793296891838e-15       6.307955931549e-17       1.979047204148e-16 
 1057       1.436049157337e-10       4.242608986266e-12      -1.096522108616e-11       0.000000000000e+00       4.775398122579e-15       5.613480053798e-17       1.963146278748e-16 
 1058       1.440384288597e-10       4.201980887314e-12      -1.101265140797e-11       0.000000000000e+00       4.757580903549e-15       4.930485660076e-17       1.947105446110e-16 
 1059       1.444756171473e-10       4.161166111363e-12      -1.105676802906e-11       0.000000000000e+00       4.739844817867e-15       4.259057243532e-17       1.930927864446e-16 
 1060       1.449161330828e-10       4.120181276872e-12      -1.109756771541e-11       0.000000000000e+00       4.722189440973e-15       3.599279509798e-17       1.914616718841e-16 
 1061       1.453596264332e-10       4.079043130017e-12      -1.113504731762e-11       0.000000000000e+00       4.704614340603e-15       2.951237377122e-17       1.898175221321e-16 
 1062       1.458057442398e-10       4.037768544995e-12      -1.116920377127e-11       0.000000000000e+00       4.687119076769e-15       2.315015976520e-17       1.881606610918e-16 
 1063       1.462541308115e-10       3.996374524326e-12      -1.120003409711e-11       0.000000000000e+00       4.669703201733e-15       1.690700651914e-17       1.864914153732e-16 
 1064       1.467044277187e-10       3.954878199151e-12      -1.122753540144e-11       0.000000000000e+00       4.652366259989e-15       1.078376960283e-17       1.848101142999e-16 
 1065       1.471562737864e-10       3.913296829539e-12      -1.125170487633e-11       0.000000000000e+00       4.635107788235e-15       4.781306717970e-18       1.831170899153e-16 
 1066       1.476093050880e-10       3.871647804780e-12      -1.127253979993e-11       0.000000000000e+00       4.617927315357e-15      -1.099522300300e-18       1.814126769898e-16 
 1067       1.480631549388e-10       3.829948643694e-12      -1.129003753676e-11       0.000000000000e+00       4.600824362400e-15      -6.857855482014e-18       1.796972130263e-16 
 1068       1.485174538892e-10       3.788216994926e-12      -1.130419553798e-11       0.000000000000e+00       4.583798442549e-15      -1.249282872092e-17       1.779710382677e-16 
 1069       1.489718297187e-10       3.746470637254e-12      -1.131501134171e-11       0.000000000000e+00       4.566849061107e-15      -1.800357577306e-17       1.762344957027e-16 
 1070       1.494259074293e-10       3.704727479882e-12      -1.132248257326e-11       0.000000000000e+00       4.549975715471e-15      -2.338922825530e-17       1.744879310726e-16 
 1071       1.498793092387e-10       3.663005562748e-12      -1.132660694548e-11       0.000000000000e+00       4.533177895108e-15      -2.864891564392e-17       1.727316928781e-16 
 1072       1.503316545742e-10       3.621323056823e-12      -1.132738225899e-11       0.000000000000e+00       4.516455081536e-15      -3.378176527317e-17       1.709661323850e-16 
 1073       1.507825600659e-10       3.579698264410e-12      -1.132480640250e-11       0.000000000000e+00       4.499806748300e-15      -3.878690233382e-17       1.691916036317e-16 
 1074       1.512316395406e-10       3.538149619448e-12      -1.131887735308e-11       0.000000000000e+00       4.483232360948e-15      -4.366344987174e-17       1.674084634349e-16 
 1075       1.516785040150e-10       3.496695687813e-12      -1.130959317647e-11       0.000000000000e+00       4.466731377009e-15      -4.841052878643e-17       1.656170713967e-16 
 1076       1.521227616893e-10       3.455355167617e-12      -1.129695202733e-11       0.000000000000e+00       4.450303245973e-15      -5.302725782962e-17       1.638177899106e-16 
 1077       1.525640179409e-10       3.414146889512e-12      -1.128095214955e-11       0.000000000000e+00       4.433947409266e-15      -5.751275360380e-17       1.620109841686e-16 
 1078       1.530018753176e-10       3.373089816990e-12      -1.126159187653e-11       0.000000000000e+00       4.417663300228e-15      -6.186613056081e-17       1.601970221670e-16 
 1079       1.534359335314e-10       3.332203046682e-12      -1.123886963147e-11       0.000000000000e+00       4.401450344088e-15      -6.608650100036e-17       1.583762747135e-16 
 1080       1.538657894520e-10       3.291505808664e-12      -1.121278392764e-11       0.000000000000e+00       4.385307957948e-15      -7.017297506865e-17       1.565491154337e-16 
 1081       1.542910796976e-10       3.251015837321e-12      -1.118334088056e-11       0.000000000000e+00       4.369235619081e-15      -7.412502123144e-17       1.547159003112e-16 
 1082       1.547116090521e-10       3.210744459242e-12      -1.115057685508e-11       0.000000000000e+00       4.353233070900e-15      -7.794355303185e-17       1.528769059941e-16 
 1083       1.551272237709e-10       3.170701439528e-12      -1.111453612494e-11       0.000000000000e+00       4.337300119731e-15      -8.162985701872e-17       1.510323906679e-16 
 1084       1.555377691388e-10       3.130896605345e-12      -1.107526338976e-11       0.000000000000e+00       4.321436566723e-15      -8.518523363970e-17       1.491826144500e-16 
 1085       1.559430894676e-10       3.091339846050e-12      -1.103280377606e-11       0.000000000000e+00       4.305642207830e-15      -8.861099727669e-17       1.473278393946e-16 
 1086       1.563430280943e-10       3.052041113331e-12      -1.098720283835e-11       0.000000000000e+00       4.289916833801e-15      -9.190847628145e-17       1.454683294965e-16 
 1087       1.567374273789e-10       3.013010421339e-12      -1.093850656013e-11       0.000000000000e+00       4.274260230157e-15      -9.507901301112e-17       1.436043506959e-16 
 1088       1.571261287023e-10       2.974257846821e-12      -1.088676135502e-11       0.000000000000e+00       4.258672177183e-15      -9.812396386378e-17       1.417361708828e-16 
 1089       1.575089724641e-10       2.935793529257e-12      -1.083201406777e-11       0.000000000000e+00       4.243152449906e-15      -1.010446993140e-16       1.398640599013e-16 
 1090       1.578857980805e-10       2.897627670989e-12      -1.077431197531e-11       0.000000000000e+00       4.227700818084e-15      -1.038426039482e-16       1.379882895540e-16 
 1091       1.582564439825e-10       2.859770537360e-12      -1.071370278783e-11       0.000000000000e+00       4.212317046189e-15      -1.065190765007e-16       1.361091336066e-16 
 1092       1.586207476131e-10       2.822232456846e-12      -1.065023464986e-11       0.000000000000e+00       4.197000893390e-15      -1.090755298886e-16       1.342268677919e-16 
 1093       1.589785454262e-10       2.785023821189e-12      -1.058395614125e-11       0.000000000000e+00       4.181752113540e-15      -1.115133912478e-16       1.323417698147e-16 
 1094       1.593296728834e-10       2.748155085534e-12      -1.051491627830e-11       0.000000000000e+00       4.166570455158e-15      -1.138341019683e-16       1.304541193560e-16 
 1095       1.596739644527e-10       2.711636768560e-12      -1.044316451479e-11       0.000000000000e+00       4.151455661417e-15      -1.160391177301e-16       1.285641980774e-16 
 1096       1.600112536061e-10       2.675479452615e-12      -1.036875074303e-11       0.000000000000e+00       4.136407470123e-15      -1.181299085382e-16       1.266722896254e-16 
 1097       1.603413728174e-10       2.639693783851e-12      -1.029172529493e-11       0.000000000000e+00       4.121425613707e-15      -1.201079587585e-16       1.247786796362e-16 
 1098       1.606641535604e-10       2.604290472356e-12      -1.021213894303e-11       0.000000000000e+00       4.106509819201e-15      -1.219747671533e-16       1.228836557396e-16 
 1099       1.609794263062e-10       2.569280292290e-12      -1.013004290160e-11       0.000000000000e+00       4.091659808228e-15      -1.237318469168e-16       1.209875075638e-16 
 1100       1.612870205220e-10       2.534674082020e-12      -1.004548882767e-11       0.000000000000e+00       4.076875296987e-15      -1.253807257108e-16       1.190905267397e-16 
 1101       1.615867646679e-10       2.500482744248e-12      -9.958528822082e-12       0.000000000000e+00       4.062155996234e-15      -1.269229456998e-16       1.171930069051e-16 
 1102       1.618784861959e-10       2.466717246154e-12      -9.869215430551e-12       0.000000000000e+00       4.047501611266e-15      -1.283600635872e-16       1.152952437095e-16 
 1103       1.621620115469e-10       2.433388619524e-12      -9.777601644731e-12       0.000000000000e+00       4.032911841912e-15      -1.296936506503e-16       1.133975348184e-16 
 1104       1.624371661490e-10       2.400507960883e-12      -9.683740903268e-12       0.000000000000e+00       4.018386382510e-15      -1.309252927759e-16       1.115001799174e-16 
 1105       1.627037744156e-10       2.368086431634e-12      -9.587687092851e-12       0.000000000000e+00       4.003924921895e-15      -1.320565904964e-16       1.096034807169e-16 
 1106       1.629616597426e-10       2.336135258189e-12      -9.489494549271e-12       0.000000000000e+00       3.989527143383e-15      -1.330891590246e-16       1.077077409566e-16 
 1107       1.632106445072e-10       2.304665732104e-12      -9.389218058482e-12       0.000000000000e+00       3.975192724756e-15      -1.340246282896e-16       1.058132664097e-16 
 1108       1.634505500649e-10       2.273689210211e-12      -9.286912857650e-12       0.000000000000e+00       3.960921338245e-15      -1.348646429724e-16       1.039203648873e-16 
 1109       1.636811967480e-10       2.243217114754e-12      -9.182634636218e-12       0.000000000000e+00       3.946712650517e-15      -1.356108625413e-16       1.020293462431e-16 
 1110       1.639024038634e-10       2.213260933524e-12      -9.076439536955e-12       0.000000000000e+00       3.932566322656e-15      -1.362649612877e-16       1.001405223773e-16 
 1111       1.641139896902e-10       2.183832219991e-12      -8.968384157020e-12       0.000000000000e+00       3.918482010150e-15      -1.368286283611e-16       9.825420724157e-17 
 1112       1.643157714779e-10       2.154942593437e-12      -8.858525549010e-12       0.000000000000e+00       3.904459362876e-15      -1.373035678053e-16       9.637071684323e-17 
 1113       1.645075654442e-10       2.126603739093e-12      -8.746921222026e-12       0.000000000000e+00       3.890498025080e-15      -1.376914985936e-16       9.449036924954e-17 
 1114       1.646891867727e-10       2.098827408273e-12      -8.633629142723e-12       0.000000000000e+00       3.876597635370e-15      -1.379941546641e-16       9.261348459226e-17 
 1115       1.648604496111e-10       2.071625418504e-12      -8.518707736368e-12       0.000000000000e+00       3.862757826689e-15      -1.382132849560e-16       9.074038507204e-17 
 1116       1.650211670691e-10       2.045009653665e-12      -8.402215887899e-12       0.000000000000e+00       3.848978226312e-15      -1.383506534442e-16       8.887139496282e-17 
 1117       1.651711512158e-10       2.018992064118e-12      -8.284212942978e-12       0.000000000000e+00       3.835258455819e-15      -1.384080391756e-16       8.700684061623e-17 
 1118       1.653102130782e-10       1.993584666842e-12      -8.164758709052e-12       0.000000000000e+00       3.821598131087e-15      -1.383872363044e-16       8.514705046604e-17 
 1119       1.654381626388e-10       1.968799545569e-12      -8.043913456406e-12       0.000000000000e+00       3.807996862273e-15      -1.382900541274e-16       8.329235503253e-17 
 1120       1.655548088335e-10       1.944648850918e-12      -7.921737919222e-12       0.000000000000e+00       3.794454253795e-15      -1.381183171199e-16       8.144308692694e-17 
 1121       1.656599595494e-10       1.921144800524e-12      -7.798293296632e-12       0.000000000000e+00       3.780969904322e-15      -1.378738649711e-16       7.959958085586e-17 
 1122       1.657534216229e-10       1.898299679180e-12      -7.673641253779e-12       0.000000000000e+00       3.767543406754e-15      -1.375585526195e-16       7.776217362566e-17 
 1123       1.658350008377e-10       1.876125838964e-12      -7.547843922874e-12       0.000000000000e+00       3.754174348207e-15      -1.371742502887e-16       7.593120414687e-17 
 1124       1.659045019221e-10       1.854635699379e-12      -7.420963904246e-12       0.000000000000e+00       3.740862310001e-15      -1.367228435228e-16       7.410701343865e-17 
 1125       1.659617285476e-10       1.833841747482e-12      -7.293064267406e-12       0.000000000000e+00       3.727606867640e-15      -1.362062332220e-16       7.228994463314e-17 
 1126       1.660064833263e-10       1.813756538019e-12      -7.164208552101e-12       0.000000000000e+00       3.714407590799e-15      -1.356263356782e-16       7.048034297992e-17 
 1127       1.660385678091e-10       1.794392693563e-12      -7.034460769369e-12       0.000000000000e+00       3.701264043308e-15      -1.349850826102e-16       6.867855585041e-17 
 1128       1.660577824834e-10       1.775762904642e-12      -6.903885402598e-12       0.000000000000e+00       3.688175783137e-15      -1.342844211997e-16       6.688493274226e-17 
 1129       1.660639733772e-10       1.757877432463e-12      -6.772544770587e-12       0.000000000000e+00       3.675142413531e-15      -1.335260103598e-16       6.509976052783e-17 
 1130       1.660571725362e-10       1.740736581399e-12      -6.640491077229e-12       0.000000000000e+00       3.662163737180e-15      -1.327103051653e-16       6.332306827291e-17 
 1131       1.660374593606e-10       1.724338129331e-12      -6.507774261024e-12       0.000000000000e+00       3.649239604016e-15      -1.318374606418e-16       6.155481990035e-17 
 1132       1.660049141666e-10       1.708679816126e-12      -6.374444624540e-12       0.000000000000e+00       3.636369860227e-15      -1.309076344653e-16       5.979497871527e-17 
 1133       1.659596181884e-10       1.693759343537e-12      -6.240552835231e-12       0.000000000000e+00       3.623554348251e-15      -1.299209869687e-16       5.804350740333e-17 
 1134       1.659016535804e-10       1.679574375101e-12      -6.106149926237e-12       0.000000000000e+00       3.610792906764e-15      -1.288776811488e-16       5.630036802909e-17 
 1135       1.658311034196e-10       1.666122536041e-12      -5.971287297196e-12       0.000000000000e+00       3.598085370666e-15      -1.277778826737e-16       5.456552203430e-17 
 1136       1.657480517079e-10       1.653401413160e-12      -5.836016715056e-12       0.000000000000e+00       3.585431571077e-15      -1.266217598893e-16       5.283893023626e-17 
 1137       1.656525833744e-10       1.641408554745e-12      -5.700390314876e-12       0.000000000000e+00       3.572831335318e-15      -1.254094838264e-16       5.112055282611e-17 
 1138       1.655447842775e-10       1.630141470464e-12      -5.564460600642e-12       0.000000000000e+00       3.560284486907e-15      -1.241412282078e-16       4.941034936718e-17 
 1139       1.654247412073e-10       1.619597631263e-12      -5.428280446069e-12       0.000000000000e+00       3.547790845546e-15      -1.228171694551e-16       4.770827879328e-17 
 1140       1.652925418879e-10       1.609774469272e-12      -5.291903095416e-12       0.000000000000e+00       3.535350227109e-15      -1.214374866960e-16       4.601429940705e-17 
 1141       1.651482749796e-10       1.600669377694e-12      -5.155382164288e-12       0.000000000000e+00       3.522962443632e-15      -1.200023617707e-16       4.432836887826e-17 
 1142       1.649920300813e-10       1.592279710715e-12      -5.018771640450e-12       0.000000000000e+00       3.510627303304e-15      -1.185119792394e-16       4.265044424216e-17 
 1143       1.648238977326e-10       1.584602783393e-12      -4.882125884632e-12       0.000000000000e+00       3.498344610455e-15      -1.169665263891e-16       4.098048189778e-17 
 1144       1.646439694161e-10       1.577635871565e-12      -4.745499631339e-12       0.000000000000e+00       3.486114165544e-15      -1.153661932405e-16       3.931843760625e-17 
 1145       1.644523375600e-10       1.571376211742e-12      -4.608947989659e-12       0.000000000000e+00       3.473935765150e-15      -1.137111725549e-16       3.766426648913e-17 
 1146       1.642490955399e-10       1.565821001010e-12      -4.472526444072e-12       0.000000000000e+00       3.461809201961e-15      -1.120016598414e-16       3.601792302675e-17 
 1147       1.640343376812e-10       1.560967396926e-12      -4.336290855259e-12       0.000000000000e+00       3.449734264763e-15      -1.102378533639e-16       3.437936105650e-17 
 1148       1.638081592619e-10       1.556812517421e-12      -4.200297460907e-12       0.000000000000e+00       3.437710738429e-15      -1.084199541476e-16       3.274853377116e-17 
 1149       1.635706565139e-10       1.553353440698e-12      -4.064602876524e-12       0.000000000000e+00       3.425738403911e-15      -1.065481659867e-16       3.112539371724e-17 
 1150       1.633219266263e-10       1.550587205130e-12      -3.929264096240e-12       0.000000000000e+00       3.413817038223e-15      -1.046226954507e-16       2.950989279330e-17 
 1151       1.630620677469e-10       1.548510809158e-12      -3.794338493623e-12       0.000000000000e+00       3.401946414437e-15      -1.026437518916e-16       2.790198224824e-17 
 1152       1.627911789848e-10       1.547121211195e-12      -3.659883822480e-12       0.000000000000e+00       3.390126301669e-15      -1.006115474513e-16       2.630161267966e-17 
 1153       1.625093604129e-10       1.546415329520e-12      -3.525958217671e-12       0.000000000000e+00       3.378356465069e-15      -9.852629706782e-17       2.470873403216e-17 
 1154       1.622167130695e-10       1.546390042178e-12      -3.392620195918e-12       0.000000000000e+00       3.366636665808e-15      -9.638821848278e-17       2.312329559568e-17 
 1155       1.619133389615e-10       1.547042186884e-12      -3.259928656608e-12       0.000000000000e+00       3.354966661073e-15      -9.419753224825e-17       2.154524600380e-17 
 1156       1.615993410657e-10       1.548368560915e-12      -3.127942882605e-12       0.000000000000e+00       3.343346204050e-15      -9.195446173370e-17       1.997453323209e-17 
 1157       1.612748233319e-10       1.550365921013e-12      -2.996722541060e-12       0.000000000000e+00       3.331775043917e-15      -8.965923313299e-17       1.841110459639e-17 
 1158       1.609398906848e-10       1.553030983283e-12      -2.866327684218e-12       0.000000000000e+00       3.320252925831e-15      -8.731207547130e-17       1.685490675118e-17 
 1159       1.605946490260e-10       1.556360423096e-12      -2.736818750224e-12       0.000000000000e+00       3.308779590921e-15      -8.491322061218e-17       1.530588568788e-17 
 1160       1.602392052370e-10       1.560350874981e-12      -2.608256563937e-12       0.000000000000e+00       3.297354776272e-15      -8.246290326445e-17       1.376398673315e-17 
 1161       1.598736671808e-10       1.564998932529e-12      -2.480702337732e-12       0.000000000000e+00       3.285978214919e-15      -7.996136098922e-17       1.222915454727e-17 
 1162       1.594981437044e-10       1.570301148292e-12      -2.354217672313e-12       0.000000000000e+00       3.274649635834e-15      -7.740883420682e-17       1.070133312240e-17 
 1163       1.591127446413e-10       1.576254033680e-12      -2.228864557523e-12       0.000000000000e+00       3.263368763915e-15      -7.480556620381e-17       9.180465780934e-18 
 1164       1.587175808136e-10       1.582854058862e-12      -2.104705373147e-12       0.000000000000e+00       3.252135319976e-15      -7.215180313993e-17       7.666495173822e-18 
 1165       1.583127640340e-10       1.590097652664e-12      -1.981802889723e-12       0.000000000000e+00       3.240949020737e-15      -6.944779405508e-17       6.159363278885e-18 
 1166       1.578984071086e-10       1.597981202469e-12      -1.860220269353e-12       0.000000000000e+00       3.229809578813e-15      -6.669379087629e-17       4.659011399140e-18 
 1167       1.574746238387e-10       1.606501054116e-12      -1.740021066508e-12       0.000000000000e+00       3.218716702701e-15      -6.389004842469e-17       3.165380161122e-18 
 1168       1.570415290235e-10       1.615653511796e-12      -1.621269228839e-12       0.000000000000e+00       3.207670096772e-15      -6.103682442247e-17       1.678409513204e-18 
 1169       1.565992384621e-10       1.625434837958e-12      -1.504029097983e-12       0.000000000000e+00       3.196669461260e-15      -5.813437949989e-17       1.980387239233e-19 
 1170       1.561478689558e-10       1.635841253201e-12      -1.388365410375e-12       0.000000000000e+00       3.185714492249e-15      -5.518297720222e-17      -1.275793619700e-18 
 1171       1.556875383105e-10       1.646868936177e-12      -1.274343298051e-12       0.000000000000e+00       3.174804881666e-15      -5.218288399671e-17      -2.743149613840e-18 
 1172       1.552183653387e-10       1.658514023489e-12      -1.162028289464e-12       0.000000000000e+00       3.163940317268e-15      -4.913436927958e-17      -4.204092039542e-18 
 1173       1.547404698621e-10       1.670772609591e-12      -1.051486310286e-12       0.000000000000e+00       3.153120482629e-15      -4.603770538296e-17      -5.658684364399e-18 
 1174       1.542539727140e-10       1.683640746686e-12      -9.427836842190e-13       0.000000000000e+00       3.142345057135e-15      -4.289316758193e-17      -7.106990744233e-18 
 1175       1.537589957408e-10       1.697114444625e-12      -8.359871338049e-13       0.000000000000e+00       3.131613715969e-15      -3.970103410140e-17      -8.549076024771e-18 
 1176       1.532556618053e-10       1.711189670808e-12      -7.311637812314e-13       0.000000000000e+00       3.120926130099e-15      -3.646158612316e-17      -9.985005743322e-18 
 1177       1.527440947881e-10       1.725862350082e-12      -6.283811491420e-13       0.000000000000e+00       3.110281966274e-15      -3.317510779281e-17      -1.141484613046e-17 
 1178       1.522244314549e-10       1.741127221595e-12      -5.276976638774e-13       0.000000000000e+00       3.099680924592e-15      -2.984200031089e-17      -1.283862779157e-17 
 1179       1.516968572130e-10       1.756974394050e-12      -4.291340345837e-13       0.000000000000e+00       3.089122851766e-15      -2.646312574188e-17      -1.425623625492e-17 
 1180       1.511615708027e-10       1.773392747510e-12      -3.327015206037e-13       0.000000000000e+00       3.078607629242e-15      -2.303946748479e-17      -1.566752006890e-17 
 1181       1.506187724763e-10       1.790371072371e-12      -2.384113968237e-13       0.000000000000e+00       3.068135135739e-15      -1.957201659273e-17      -1.707232699756e-17 
 1182       1.500686640019e-10       1.807898069155e-12      -1.462749536606e-13       0.000000000000e+00       3.057705247237e-15      -1.606177178973e-17      -1.847050401915e-17 
 1183       1.495114486660e-10       1.825962348317e-12      -5.630349705043e-14       0.000000000000e+00       3.047317836972e-15      -1.250973948759e-17      -1.986189732461e-17 
 1184       1.489473312774e-10       1.844552430041e-12       3.149165156420e-14       0.000000000000e+00       3.036972775427e-15      -8.916933802679e-18      -2.124635231616e-17 
 1185       1.483765181701e-10       1.863656744043e-12       1.170991552459e-13       0.000000000000e+00       3.026669930324e-15      -5.284376572798e-18      -2.262371360582e-17 
 1186       1.477992172070e-10       1.883263629370e-12       2.005076615747e-13       0.000000000000e+00       3.016409166619e-15      -1.613097373978e-18      -2.399382501394e-17 
 1187       1.472156377827e-10       1.903361334200e-12       2.817058026603e-13       0.000000000000e+00       3.006190346492e-15       2.095866462672e-18      -2.535652956776e-17 
 1188       1.466259908272e-10       1.923938015643e-12       3.606821951537e-13       0.000000000000e+00       2.996013329341e-15       5.841469834143e-18      -2.671166949994e-17 
 1189       1.460304888090e-10       1.944981739541e-12       4.374254402598e-13       0.000000000000e+00       2.985877971775e-15       9.622659848696e-18      -2.805908624709e-17 
 1190       1.454293457386e-10       1.966480480272e-12       5.119241237495e-13       0.000000000000e+00       2.975784127605e-15       1.343837580903e-17      -2.939862044834e-17 
 1191       1.448227771715e-10       1.988422120542e-12       5.841668159711e-13       0.000000000000e+00       2.965731647837e-15       1.728754919546e-17      -3.073011194383e-17 
 1192       1.442110002118e-10       2.010794451193e-12       6.541420718634e-13       0.000000000000e+00       2.955720380665e-15       2.116910364909e-17      -3.205339977330e-17 
 1193       1.435942335152e-10       2.033585171002e-12       7.218384309670e-13       0.000000000000e+00       2.945750171463e-15       2.508195495496e-17      -3.336832217460e-17 
 1194       1.429726972927e-10       2.056781886478e-12       7.872444174368e-13       0.000000000000e+00       2.935820862779e-15       2.902501102525e-17      -3.467471658226e-17 
 1195       1.423466133134e-10       2.080372111665e-12       8.503485400539e-13       0.000000000000e+00       2.925932294325e-15       3.299717188242e-17      -3.597241962597e-17 
 1196       1.417162049085e-10       2.104343267942e-12       9.111392922379e-13       0.000000000000e+00       2.916084302970e-15       3.699732964243e-17      -3.726126712919e-17 
 1197       1.410816969736e-10       2.128682683824e-12       9.696051520587e-13       0.000000000000e+00       2.906276722737e-15       4.102436849784e-17      -3.854109410763e-17 
 1198       1.404433159731e-10       2.153377594760e-12       1.025734582249e-12       0.000000000000e+00       2.896509384789e-15       4.507716470104e-17      -3.981173476786e-17 
 1199       1.398012899427e-10       2.178415142937e-12       1.079516030216e-12       0.000000000000e+00       2.886782117425e-15       4.915458654740e-17      -4.107302250575e-17 
 1200       1.391558484930e-10       2.203782377075e-12       1.130937928053e-12       0.000000000000e+00       2.877094746073e-15       5.325549435843e-17      -4.232478990511e-17 
 1201       1.385072228128e-10       2.229466252235e-12       1.179988692554e-12       0.000000000000e+00       2.867447093280e-15       5.737874046497e-17      -4.356686873618e-17 
 1202       1.378556456725e-10       2.255453629612e-12       1.226656725223e-12       0.000000000000e+00       2.857838978707e-15       6.152316919035e-17      -4.479908995415e-17 
 1203       1.372013514271e-10       2.281731276338e-12       1.270930412285e-12       0.000000000000e+00       2.848270219121e-15       6.568761683358e-17      -4.602128369776e-17 
 1204       1.365445760197e-10       2.308285865284e-12       1.312798124704e-12       0.000000000000e+00       2.838740628386e-15       6.987091165248e-17      -4.723327928779e-17 
 1205       1.358855569849e-10       2.335103974860e-12       1.352248218188e-12       0.000000000000e+00       2.829250017459e-15       7.407187384689e-17      -4.843490522562e-17 
 1206       1.352245334520e-10       2.362172088813e-12       1.389269033206e-12       0.000000000000e+00       2.819798194377e-15       7.828931554183e-17      -4.962598919174e-17 
 1207       1.345617461482e-10       2.389476596029e-12       1.423848894999e-12       0.000000000000e+00       2.810384964256e-15       8.252204077066e-17      -5.080635804435e-17 
 1208       1.338974374019e-10       2.417003790332e-12       1.455976113589e-12       0.000000000000e+00       2.801010129277e-15       8.676884545826e-17      -5.197583781786e-17 
 1209       1.332318511463e-10       2.444739870289e-12       1.485638983796e-12       0.000000000000e+00       2.791673488685e-15       9.102851740421e-17      -5.313425372140e-17 
 1210       1.325652329223e-10       2.472670939002e-12       1.512825785246e-12       0.000000000000e+00       2.782374838776e-15       9.529983626595e-17      -5.428143013744e-17 
 1211       1.318978298821e-10       2.500783003918e-12       1.537524782387e-12       0.000000000000e+00       2.773113972893e-15       9.958157354194e-17      -5.541719062026e-17 
 1212       1.312298907924e-10       2.529061976622e-12       1.559724224498e-12       0.000000000000e+00       2.763890681418e-15       1.038724925549e-16      -5.654135789450e-17 
 1213       1.305616660377e-10       2.557493672640e-12       1.579412345700e-12       0.000000000000e+00       2.754704751762e-15       1.081713484347e-16      -5.765375385373e-17 
 1214       1.298934076234e-10       2.586063811240e-12       1.596577364972e-12       0.000000000000e+00       2.745555968361e-15       1.124768881022e-16      -5.875419955899e-17 
 1215       1.292253691796e-10       2.614758015231e-12       1.611207486162e-12       0.000000000000e+00       2.736444112668e-15       1.167878502515e-16      -5.984251523728e-17 
 1216       1.285578059639e-10       2.643561810764e-12       1.623290897997e-12       0.000000000000e+00       2.727368963141e-15       1.211029653339e-16      -6.091852028015e-17 
 1217       1.278909748650e-10       2.672460627134e-12       1.632815774096e-12       0.000000000000e+00       2.718330295243e-15       1.254209555406e-16      -6.198203324221e-17 
 1218       1.272251344057e-10       2.701439796576e-12       1.639770272984e-12       0.000000000000e+00       2.709327881429e-15       1.297405347862e-16      -6.303287183970e-17 
 1219       1.265605447466e-10       2.730484554072e-12       1.644142538102e-12       0.000000000000e+00       2.700361491139e-15       1.340604086914e-16      -6.407085294899e-17 
 1220       1.258974676892e-10       2.759580037142e-12       1.645920697817e-12       0.000000000000e+00       2.691430890794e-15       1.383792745668e-16      -6.509579260516e-17 
 1221       1.252361666792e-10       2.788711285655e-12       1.645092865442e-12       0.000000000000e+00       2.682535843785e-15       1.426958213955e-16      -6.610750600051e-17 
 1222       1.245769068096e-10       2.817863241622e-12       1.641647139239e-12       0.000000000000e+00       2.673676110466e-15       1.470087298167e-16      -6.710580748312e-17 
 1223       1.239199548244e-10       2.847020748998e-12       1.635571602436e-12       0.000000000000e+00       2.664851448149e-15       1.513166721086e-16      -6.809051055537e-17 
 1224       1.232655791218e-10       2.876168553483e-12       1.626854323239e-12       0.000000000000e+00       2.656061611093e-15       1.556183121716e-16      -6.906142787248e-17 
 1225       1.226140497571e-10       2.905291302324e-12       1.615483354840e-12       0.000000000000e+00       2.647306350500e-15       1.599123055116e-16      -7.001837124110e-17 
