#scalar perturbations for mode k = 1.000000000000e-01 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_cdm             17:theta_cdm             18:V_x_smg               19:V_x_prime_smg         20:h_prime               21:eta                
       9.584370101104e+03       3.915655831133e-01      -1.950536402494e-01      -4.954268868484e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -7.892427629214e+03       1.590762751107e+00       4.830063796888e-02       4.830063796888e-02      -1.932036013059e-01      -2.547015709453e-08       0.000000000000e+00      -7.968999387125e+03       1.591352565054e+00       1.810448417714e+02       3.689524277270e-05       3.182705181049e+00       8.237669166625e-02 
       9.584643519626e+03       3.915885088822e-01      -1.950529897746e-01      -4.953714451972e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -7.892862579096e+03       1.590801672955e+00       4.830045148764e-02       4.830045148764e-02      -1.932031221553e-01      -2.546378974344e-08       0.000000000000e+00      -7.969434498270e+03       1.591391457218e+00       1.810448523123e+02       4.049790146482e-05       3.182782965363e+00       8.237668934520e-02 
       9.584916938149e+03       3.916114355569e-01      -1.950523342573e-01      -4.953157892729e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -7.893297539620e+03       1.590840593793e+00       4.830026498131e-02       4.830026498131e-02      -1.932026379443e-01      -2.545719013369e-08       0.000000000000e+00      -7.969869620048e+03       1.591430348372e+00       1.810448640741e+02       4.582628135847e-05       3.182860747659e+00       8.237668702474e-02 
       9.585190356672e+03       3.916343631376e-01      -1.950516737014e-01      -4.952599172992e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -7.893732510785e+03       1.590879513620e+00       4.830007844991e-02       4.830007844991e-02      -1.932021486772e-01      -2.545035693302e-08       0.000000000000e+00      -7.970304752459e+03       1.591469238518e+00       1.810448775292e+02       5.288300196948e-05       3.182938527937e+00       8.237668470489e-02 
       9.585696942982e+03       3.916768454575e-01      -1.950504365295e-01      -4.951558263411e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -7.894538447869e+03       1.590951621100e+00       4.829973278080e-02       4.829973278080e-02      -1.932012288201e-01      -2.543707733338e-08       0.000000000000e+00      -7.971110988275e+03       1.591541291010e+00       1.810449085392e+02       7.053333888666e-05       3.183082632894e+00       8.237668040840e-02 
       9.586203529292e+03       3.917193308878e-01      -1.950491821000e-01      -4.950509873147e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -7.895344421481e+03       1.591023725107e+00       4.829938702589e-02       4.829938702589e-02      -1.932002916448e-01      -2.542298904729e-08       0.000000000000e+00      -7.971917260592e+03       1.591613340034e+00       1.810449499981e+02       9.413847414689e-05       3.183226730914e+00       8.237667611422e-02 
       9.586710115602e+03       3.917618194288e-01      -1.950479104382e-01      -4.949453964453e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -7.896150431619e+03       1.591095825638e+00       4.829904118532e-02       4.829904118532e-02      -1.931993371766e-01      -2.540808829998e-08       0.000000000000e+00      -7.972723569407e+03       1.591685385588e+00       1.810450049253e+02       1.237096448400e-04       3.183370821993e+00       8.237667182249e-02 
       9.587216701912e+03       3.918043110810e-01      -1.950466215693e-01      -4.948390495141e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -7.896956478282e+03       1.591167922690e+00       4.829869525926e-02       4.829869525926e-02      -1.931983654406e-01      -2.539237087262e-08       0.000000000000e+00      -7.973529914719e+03       1.591757427670e+00       1.810450763458e+02       1.592557938687e-04       3.183514906124e+00       8.237666753334e-02 
       9.587723288222e+03       3.918468058447e-01      -1.950453155185e-01      -4.947319429682e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -7.897762561468e+03       1.591240016262e+00       4.829834924784e-02       4.829834924784e-02      -1.931973764620e-01      -2.537583321249e-08       0.000000000000e+00      -7.974336296526e+03       1.591829466276e+00       1.810451672885e+02       2.007835422720e-04       3.183658983304e+00       8.237666324692e-02 
       9.588229874532e+03       3.918893037202e-01      -1.950439923110e-01      -4.946240728110e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -7.898568681174e+03       1.591312106351e+00       4.829800315121e-02       4.829800315121e-02      -1.931963702662e-01      -2.535847176688e-08       0.000000000000e+00      -7.975142714826e+03       1.591901501406e+00       1.810452807847e+02       2.482971675845e-04       3.183803053528e+00       8.237665896335e-02 
       9.589914026870e+03       3.920306107970e-01      -1.950394702820e-01      -4.942599329816e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -7.901248898432e+03       1.591551745664e+00       4.829685193820e-02       4.829685193820e-02      -1.931929017109e-01      -2.529479559144e-08       0.000000000000e+00      -7.977823924561e+03       1.592140958045e+00       1.810458589072e+02       4.492931820394e-04       3.184281966679e+00       8.237664474495e-02 
       9.591598179208e+03       3.921719522838e-01      -1.950347598302e-01      -4.938872331106e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -7.903929519250e+03       1.591791346382e+00       4.829569979052e-02       4.829569979052e-02      -1.931892440639e-01      -2.522189612719e-08       0.000000000000e+00      -7.980505537548e+03       1.592380376152e+00       1.810468311542e+02       7.163313942849e-04       3.184760802749e+00       8.237663056488e-02 
       9.593282331547e+03       3.923133281937e-01      -1.950298618745e-01      -4.935059214617e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -7.906610543562e+03       1.592030908436e+00       4.829454671348e-02       4.829454671348e-02      -1.931853982448e-01      -2.513972452434e-08       0.000000000000e+00      -7.983187553723e+03       1.592619755658e+00       1.810483084686e+02       1.049009163984e-03       3.185239561596e+00       8.237661642834e-02 
       9.594966483885e+03       3.924547385396e-01      -1.950247773307e-01      -4.931159842680e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -7.909291971303e+03       1.592270431761e+00       4.829339271226e-02       4.829339271226e-02      -1.931813651697e-01      -2.504827012473e-08       0.000000000000e+00      -7.985869973019e+03       1.592859096499e+00       1.810504008770e+02       1.446637122926e-03       3.185718243094e+00       8.237660234053e-02 
       9.596650636223e+03       3.925961833344e-01      -1.950195071110e-01      -4.927174483971e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -7.911973802408e+03       1.592509916301e+00       4.829223779192e-02       4.829223779192e-02      -1.931771457517e-01      -2.494756290439e-08       0.000000000000e+00      -7.988552795371e+03       1.593098398618e+00       1.810532169883e+02       1.908240703795e-03       3.186196847130e+00       8.237658830666e-02 
       9.598334788561e+03       3.927376625913e-01      -1.950140521241e-01      -4.923103802401e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -7.914656036812e+03       1.592749362007e+00       4.829108195734e-02       4.829108195734e-02      -1.931727409000e-01      -2.483767258532e-08       0.000000000000e+00      -7.991236020715e+03       1.593337661965e+00       1.810568635228e+02       2.432563055323e-03       3.186675373605e+00       8.237657433191e-02 
       9.601649527226e+03       3.930162219406e-01      -1.950027794411e-01      -4.914847182569e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -7.919936372470e+03       1.593220524032e+00       4.828880439797e-02       4.828880439797e-02      -1.931635331422e-01      -2.459502446150e-08       0.000000000000e+00      -7.996518305839e+03       1.593808465257e+00       1.810668660914e+02       3.641557546083e-03       3.187616979704e+00       8.237654701927e-02 
       9.604964265892e+03       3.932949149376e-01      -1.949908013683e-01      -4.906277244476e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -7.925218269668e+03       1.593691535211e+00       4.828652334829e-02       4.828652334829e-02      -1.931536174192e-01      -2.431855805618e-08       0.000000000000e+00      -8.001802151314e+03       1.594279117946e+00       1.810812479882e+02       5.072581184418e-03       3.188558284528e+00       8.237651999353e-02 
       9.608279004557e+03       3.935737416812e-01      -1.949781247017e-01      -4.897412655414e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -7.930501727905e+03       1.594162395396e+00       4.828423883784e-02       4.828423883784e-02      -1.931430005315e-01      -2.401016296893e-08       0.000000000000e+00      -8.007087556641e+03       1.594749619884e+00       1.811007160899e+02       6.707014616196e-03       3.189499287788e+00       8.237649329109e-02 
       9.611593743222e+03       3.938527022704e-01      -1.949647561727e-01      -4.888277864712e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -7.935786746680e+03       1.594633104545e+00       4.828195089167e-02       4.828195089167e-02      -1.931316892144e-01      -2.367230678146e-08       0.000000000000e+00      -8.012374521318e+03       1.595219971029e+00       1.811259091912e+02       8.522648675600e-03       3.190439989403e+00       8.237646694594e-02 
       9.614908481888e+03       3.941317968042e-01      -1.949507024441e-01      -4.878902779559e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -7.941073325493e+03       1.595103662720e+00       4.827965952970e-02       4.827965952970e-02      -1.931196901347e-01      -2.330800263906e-08       0.000000000000e+00      -8.017663044847e+03       1.595690171443e+00       1.811573865298e+02       1.049403637794e-02       3.191380389502e+00       8.237644098902e-02 
       9.615740451795e+03       3.942018680887e-01      -1.949470682893e-01      -4.876516030983e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -7.942400454588e+03       1.595221744950e+00       4.827908388380e-02       4.827908388380e-02      -1.931165712765e-01      -2.321281988849e-08       0.000000000000e+00      -8.018990661863e+03       1.595808163916e+00       1.811663314789e+02       1.100999773892e-02       3.191616374258e+00       8.237643453834e-02 
       9.616572421703e+03       3.942719478191e-01      -1.949445330584e-01      -4.874093679774e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -7.943727681921e+03       1.595339817685e+00       4.827850802374e-02       4.827850802374e-02      -1.931145511812e-01      -2.311638147567e-08       0.000000000000e+00      -8.020318377041e+03       1.595926146910e+00       1.811757084524e+02       1.153261917256e-02       3.191852340053e+00       8.237642811424e-02 
       9.617404391611e+03       3.943420359969e-01      -1.949425282485e-01      -4.871650618465e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -7.945055007483e+03       1.595457880924e+00       4.827793194970e-02       4.827793194970e-02      -1.931130613457e-01      -2.301895185575e-08       0.000000000000e+00      -8.021646190374e+03       1.596044120423e+00       1.811855222902e+02       1.206001502119e-02       3.192088286884e+00       8.237642171702e-02 
       9.618173600577e+03       3.944068444812e-01      -1.949406337998e-01      -4.869385956674e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -7.946282291569e+03       1.595567029423e+00       4.827739914256e-02       4.827739914256e-02      -1.931116428803e-01      -2.292814005322e-08       0.000000000000e+00      -8.022873925369e+03       1.596153185978e+00       1.811949875370e+02       1.255079943030e-02       3.192306417812e+00       8.237641582652e-02 
       9.618942809544e+03       3.944716601892e-01      -1.949387001664e-01      -4.867116256690e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -7.947509659610e+03       1.595676169788e+00       4.827686615295e-02       4.827686615295e-02      -1.931101850926e-01      -2.283668765202e-08       0.000000000000e+00      -8.024101744255e+03       1.596262243412e+00       1.812048313400e+02       1.304418325094e-02       3.192524532497e+00       8.237640995938e-02 
       9.619712018510e+03       3.945364831220e-01      -1.949367274339e-01      -4.864841900432e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -7.948737111601e+03       1.595785302010e+00       4.827633298107e-02       4.827633298107e-02      -1.931086880683e-01      -2.274463350993e-08       0.000000000000e+00      -8.025329647026e+03       1.596371292716e+00       1.812150555518e+02       1.353987535707e-02       3.192742630922e+00       8.237640411577e-02 
       9.620481227477e+03       3.946013132811e-01      -1.949347156874e-01      -4.862563343089e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -7.949964647534e+03       1.595894426082e+00       4.827579962713e-02       4.827579962713e-02      -1.931071518925e-01      -2.265202336815e-08       0.000000000000e+00      -8.026557633677e+03       1.596480333883e+00       1.812256618146e+02       1.403754273789e-02       3.192960713071e+00       8.237639829584e-02 
       9.621250436444e+03       3.946661506675e-01      -1.949326650120e-01      -4.860281117569e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -7.951192267404e+03       1.596003541995e+00       4.827526609128e-02       4.827526609128e-02      -1.931055766504e-01      -2.255891073943e-08       0.000000000000e+00      -8.027785704201e+03       1.596589366905e+00       1.812366515117e+02       1.453679938517e-02       3.193178778928e+00       8.237639249972e-02 
       9.622720649479e+03       3.947900964950e-01      -1.949286374889e-01      -4.855910880064e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -7.953538888975e+03       1.596212075910e+00       4.827424582199e-02       4.827424582199e-02      -1.931024574558e-01      -2.237975027519e-08       0.000000000000e+00      -8.030133186943e+03       1.596797742422e+00       1.812587265698e+02       1.549400414722e-02       3.193595529604e+00       8.237638148808e-02 
       9.624190862515e+03       3.949140687390e-01      -1.949244686498e-01      -4.851533217387e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -7.955885817115e+03       1.596420579943e+00       4.827322488953e-02       4.827322488953e-02      -1.930991964438e-01      -2.219935457681e-08       0.000000000000e+00      -8.032480976021e+03       1.597006088106e+00       1.812822102952e+02       1.645277169336e-02       3.194012220610e+00       8.237637056455e-02 
       9.625661075550e+03       3.950380674084e-01      -1.949201590812e-01      -4.847152086374e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -7.958233051781e+03       1.596629054048e+00       4.827220329444e-02       4.827220329444e-02      -1.930957942013e-01      -2.201812177027e-08       0.000000000000e+00      -8.034829071392e+03       1.597214403909e+00       1.813071031217e+02       1.741033127370e-02       3.194428851854e+00       8.237635972964e-02 
       9.627131288585e+03       3.951620925118e-01      -1.949157093659e-01      -4.842771508251e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -7.960580592928e+03       1.596837498184e+00       4.827118103701e-02       4.827118103701e-02      -1.930922513118e-01      -2.183645575471e-08       0.000000000000e+00      -8.037177473012e+03       1.597422689790e+00       1.813334012446e+02       1.836391243025e-02       3.194845423252e+00       8.237634898369e-02 
       9.628601501621e+03       3.952861440582e-01      -1.949111200840e-01      -4.838395539775e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -7.962928440512e+03       1.597045912311e+00       4.827015811725e-02       4.827015811725e-02      -1.930885683554e-01      -2.165476398197e-08       0.000000000000e+00      -8.039526180836e+03       1.597630945710e+00       1.813610967369e+02       1.931074742308e-02       3.195261934729e+00       8.237633832678e-02 
       9.634940874921e+03       3.958213417285e-01      -1.948897471568e-01      -4.819677277279e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -7.973055571642e+03       1.597944223342e+00       4.826573981450e-02       4.826573981450e-02      -1.930710976715e-01      -2.088084372076e-08       0.000000000000e+00      -8.049657018550e+03       1.598528575117e+00       1.814960572422e+02       2.325129664368e-02       3.197057191996e+00       8.237629338446e-02 
       9.638889754110e+03       3.961549723109e-01      -1.948751476253e-01      -4.808244546961e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -7.979366772956e+03       1.598503509932e+00       4.826298133468e-02       4.826298133468e-02      -1.930589242159e-01      -2.041698521360e-08       0.000000000000e+00      -8.055970526561e+03       1.599087437560e+00       1.815923867736e+02       2.552234200697e-02       3.198174915954e+00       8.237626620504e-02 
       9.642064155115e+03       3.964233079082e-01      -1.948627045749e-01      -4.799245052478e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -7.984441784153e+03       1.598952948018e+00       4.826076035098e-02       4.826076035098e-02      -1.930484288238e-01      -2.006073285266e-08       0.000000000000e+00      -8.061047390837e+03       1.599536534934e+00       1.816761119713e+02       2.720560144000e-02       3.199073109989e+00       8.237624479098e-02 
       9.645238556120e+03       3.966917671965e-01      -1.948496374895e-01      -4.790457295289e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -7.989518221833e+03       1.599402245426e+00       4.825853620638e-02       4.825853620638e-02      -1.930373070828e-01      -1.972347640766e-08       0.000000000000e+00      -8.066125680516e+03       1.599985491850e+00       1.817649461526e+02       2.873725061230e-02       3.199971023147e+00       8.237622374419e-02 
       9.648412957125e+03       3.969603502643e-01      -1.948359518313e-01      -4.781917191110e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -7.994596085549e+03       1.599851402231e+00       4.825630886848e-02       4.825630886848e-02      -1.930255644581e-01      -1.940882565776e-08       0.000000000000e+00      -8.071205395150e+03       1.600434308383e+00       1.818583712506e+02       3.009677025545e-02       3.200868655584e+00       8.237620304245e-02 
       9.649276986791e+03       3.970334764397e-01      -1.948331323311e-01      -4.779620159656e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -7.995978459248e+03       1.599973632409e+00       4.825570205915e-02       4.825570205915e-02      -1.930232734261e-01      -1.932770388180e-08       0.000000000000e+00      -8.072588272457e+03       1.600556445983e+00       1.818845232463e+02       3.043351110384e-02       3.201112930621e+00       8.237619746430e-02 
       9.650141016457e+03       3.971066117939e-01      -1.948310159105e-01      -4.777332474060e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -7.997360938554e+03       1.600095852185e+00       4.825509500958e-02       4.825509500958e-02      -1.930216853028e-01      -1.924894332817e-08       0.000000000000e+00      -8.073971255292e+03       1.600678573196e+00       1.819109583965e+02       3.075338667923e-02       3.201357184889e+00       8.237619190915e-02 
       9.651005046123e+03       3.971797563285e-01      -1.948288505591e-01      -4.775072004470e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -7.998743523458e+03       1.600218061547e+00       4.825448771909e-02       4.825448771909e-02      -1.930200480779e-01      -1.917273606544e-08       0.000000000000e+00      -8.075354343643e+03       1.600800690011e+00       1.819376618706e+02       3.105524970909e-02       3.201601418368e+00       8.237618637630e-02 
       9.651869075789e+03       3.972529100453e-01      -1.948266363904e-01      -4.772839610201e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.000126213950e+03       1.600340260484e+00       4.825388018700e-02       4.825388018700e-02      -1.930183618651e-01      -1.909916802489e-08       0.000000000000e+00      -8.076737537504e+03       1.600922796418e+00       1.819646182061e+02       3.133864234047e-02       3.201845631034e+00       8.237618086500e-02 
       9.652733105455e+03       3.973260729463e-01      -1.948243735179e-01      -4.770635728679e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.001509010022e+03       1.600462448983e+00       4.825327241261e-02       4.825327241261e-02      -1.930166267777e-01      -1.902828361544e-08       0.000000000000e+00      -8.078120836865e+03       1.601044892404e+00       1.819918114280e+02       3.160338579133e-02       3.202089822865e+00       8.237617537451e-02 
       9.654193390689e+03       3.974497454908e-01      -1.948204386629e-01      -4.766977181880e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.003846295547e+03       1.600668934415e+00       4.825224466758e-02       4.825224466758e-02      -1.930135835379e-01      -1.891472289905e-08       0.000000000000e+00      -8.080458972809e+03       1.601251221516e+00       1.820382517308e+02       3.200782405178e-02       3.202502480862e+00       8.237616613966e-02 
       9.655653675922e+03       3.975734442826e-01      -1.948163655550e-01      -4.763403549379e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.006183882579e+03       1.600875389949e+00       4.825121622457e-02       4.825121622457e-02      -1.930104015585e-01      -1.880917732677e-08       0.000000000000e+00      -8.082797410032e+03       1.601457520778e+00       1.820852405665e+02       3.235756091290e-02       3.202915079174e+00       8.237615695804e-02 
       9.657113961155e+03       3.976971693307e-01      -1.948121547356e-01      -4.759916854002e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.008521771075e+03       1.601081815536e+00       4.825018707989e-02       4.825018707989e-02      -1.930070813810e-01      -1.871185117963e-08       0.000000000000e+00      -8.085136148491e+03       1.601663790138e+00       1.821326995304e+02       3.265181318620e-02       3.203327617700e+00       8.237614782578e-02 
       9.658574246389e+03       3.978209206438e-01      -1.948078067423e-01      -4.756518900972e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.010859960992e+03       1.601288211129e+00       4.824915722952e-02       4.824915722952e-02      -1.930036235439e-01      -1.862292675625e-08       0.000000000000e+00      -8.087475188143e+03       1.601870029552e+00       1.821805473558e+02       3.288995226059e-02       3.203740096350e+00       8.237613873886e-02 
       9.660819442951e+03       3.980112402226e-01      -1.948008553263e-01      -4.751470934483e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.014455528714e+03       1.601605486881e+00       4.824757244336e-02       4.824757244336e-02      -1.929980398007e-01      -1.850292785655e-08       0.000000000000e+00      -8.091072061892e+03       1.602187065268e+00       1.822546931998e+02       3.314576247470e-02       3.204374167542e+00       8.237612484709e-02 
       9.663064639513e+03       3.982016219425e-01      -1.947935828449e-01      -4.746640580588e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.018051808712e+03       1.601922691496e+00       4.824598596396e-02       4.824598596396e-02      -1.929921338456e-01      -1.840358443417e-08       0.000000000000e+00      -8.094669647378e+03       1.602504029957e+00       1.823292714716e+02       3.326716275416e-02       3.205008096720e+00       8.237611103784e-02 
       9.665309836075e+03       3.983920658355e-01      -1.947859912186e-01      -4.742030537130e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.021648800823e+03       1.602239824861e+00       4.824439777460e-02       4.824439777460e-02      -1.929859076004e-01      -1.832517249056e-08       0.000000000000e+00      -8.098267944439e+03       1.602820923505e+00       1.824039748196e+02       3.325442593337e-02       3.205641883660e+00       8.237609729526e-02 
       9.667555032637e+03       3.985825719335e-01      -1.947780823564e-01      -4.737641661201e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.025246504886e+03       1.602556886883e+00       4.824280785815e-02       4.824280785815e-02      -1.929793629756e-01      -1.826778439629e-08       0.000000000000e+00      -8.101866952914e+03       1.603137745820e+00       1.824785002778e+02       3.310898802190e-02       3.206275528176e+00       8.237608360349e-02 
       9.669800229199e+03       3.987731402684e-01      -1.947698581577e-01      -4.733473004670e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.028844920740e+03       1.602873877489e+00       4.824121619725e-02       4.824121619725e-02      -1.929725018717e-01      -1.823133199963e-08       0.000000000000e+00      -8.105466672642e+03       1.603454496829e+00       1.825525520538e+02       3.283339251700e-02       3.206909030121e+00       8.237606994680e-02 
       9.673339656818e+03       3.990736871276e-01      -1.947562573469e-01      -4.727341544886e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.034519068504e+03       1.603373450416e+00       4.823870344693e-02       4.823870344693e-02      -1.929610475869e-01      -1.821569539651e-08       0.000000000000e+00      -8.111142874797e+03       1.603953692267e+00       1.826676343271e+02       3.214359366996e-02       3.207907420966e+00       8.237604845151e-02 
       9.676879084437e+03       3.993743888611e-01      -1.947418849162e-01      -4.721730664237e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.040194984169e+03       1.603872845637e+00       4.823618624795e-02       4.823618624795e-02      -1.929488188509e-01      -1.824945750073e-08       0.000000000000e+00      -8.116820843519e+03       1.604452710272e+00       1.827797474481e+02       3.115883066029e-02       3.208905457042e+00       8.237602694541e-02 
       9.680418512057e+03       3.996752455940e-01      -1.947267481715e-01      -4.716609873778e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.045872667106e+03       1.604372063178e+00       4.823366453105e-02       4.823366453105e-02      -1.929358229742e-01      -1.832959406478e-08       0.000000000000e+00      -8.122500578178e+03       1.604951550868e+00       1.828878902315e+02       2.990455668319e-02       3.209903138395e+00       8.237600537185e-02 
       9.681418349351e+03       3.997602613793e-01      -1.947223348117e-01      -4.715246673115e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.047476850752e+03       1.604513052771e+00       4.823295135454e-02       4.823295135454e-02      -1.929320138674e-01      -1.836009255740e-08       0.000000000000e+00      -8.124105341164e+03       1.605092434029e+00       1.829175917758e+02       2.950559342329e-02       3.210184904777e+00       8.237599925798e-02 
       9.682418186645e+03       3.998452895461e-01      -1.947194780646e-01      -4.713887371555e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.049081175359e+03       1.604654028207e+00       4.823223781049e-02       4.823223781049e-02      -1.929297611482e-01      -1.839415442184e-08       0.000000000000e+00      -8.125710245005e+03       1.605233303054e+00       1.829468845059e+02       2.908660755136e-02       3.210466642896e+00       8.237599313337e-02 
       9.683418023938e+03       3.999303300972e-01      -1.947169558770e-01      -4.712560142117e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.050685640912e+03       1.604794989479e+00       4.823152389750e-02       4.823152389750e-02      -1.929278427635e-01      -1.843203834007e-08       0.000000000000e+00      -8.127315289685e+03       1.605374157937e+00       1.829757479724e+02       2.864617786816e-02       3.210748352738e+00       8.237598699678e-02 
       9.684417861232e+03       4.000153830355e-01      -1.947143688623e-01      -4.711273902114e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.052290247398e+03       1.604935936569e+00       4.823080961432e-02       4.823080961432e-02      -1.929258593268e-01      -1.847380071140e-08       0.000000000000e+00      -8.128920475192e+03       1.605514998660e+00       1.830041604903e+02       2.818411302524e-02       3.211030034268e+00       8.237598084690e-02 
       9.685417698526e+03       4.001004483639e-01      -1.947117171923e-01      -4.710027277088e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.053894994802e+03       1.605076869460e+00       4.823009495978e-02       4.823009495978e-02      -1.929238110101e-01      -1.851930475638e-08       0.000000000000e+00      -8.130525801510e+03       1.605655825206e+00       1.830321005749e+02       2.770138748990e-02       3.211311687450e+00       8.237597468247e-02 
       9.686417535820e+03       4.001855260853e-01      -1.947090010386e-01      -4.708818430732e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.055499883109e+03       1.605217788134e+00       4.822937993276e-02       4.822937993276e-02      -1.929216979851e-01      -1.856836728820e-08       0.000000000000e+00      -8.132131268627e+03       1.605796637555e+00       1.830595480263e+02       2.719924217329e-02       3.211593312248e+00       8.237596850230e-02 
       9.687801654334e+03       4.003033233559e-01      -1.947051348455e-01      -4.707204721566e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.057721832734e+03       1.605412844521e+00       4.822838947286e-02       4.822838947286e-02      -1.929186663590e-01      -1.864190091183e-08       0.000000000000e+00      -8.134354019345e+03       1.605991546789e+00       1.830966971912e+02       2.647385247304e-02       3.211983130862e+00       8.237595991866e-02 
