#scalar perturbations for mode k = 1.000000000000e-02 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_cdm             17:theta_cdm             18:V_x_smg               19:V_x_prime_smg         20:h_prime               21:eta                
       3.843320953739e+03       6.681219688477e-02      -1.608435799091e+00      -2.329052180438e-04      -1.730347897034e-03       6.351555806385e-04       5.193273000177e-04      -5.456578055824e-05      -1.147966711344e+02       5.613199695274e-02       4.106852432599e-01       4.106847528959e-01      -1.611252414818e+00      -1.544289669927e-04      -1.666498248643e-02      -1.165264170258e+02       5.618711123108e-02       1.253395269224e-02       4.593942133275e-05       1.123814607416e-01       6.850039588740e-01 
       3.851689650166e+03       6.708545646501e-02      -1.605911536395e+00      -2.230751078413e-04      -3.955058893601e-03       5.908642260462e-04       5.386887958758e-04      -2.625731969215e-05      -1.152669177029e+02       5.624634159722e-02       4.106798489963e-01       4.106792639473e-01      -1.609667492994e+00      -1.334369903336e-04      -1.733729129693e-02      -1.169971238895e+02       5.630123158627e-02       1.292395404544e-02       4.727118791262e-05       1.126096549834e-01       6.849938954740e-01 
       3.860058346593e+03       6.735927239184e-02      -1.603510093631e+00      -2.108789321298e-04      -6.160081985186e-03       5.450710310877e-04       5.551979124378e-04       2.603868788633e-06      -1.157381210975e+02       5.636068401162e-02       4.106744760314e-01       4.106738016721e-01      -1.608321380441e+00      -1.116315098151e-04      -1.788653340984e-02      -1.174687857081e+02       5.641535108415e-02       1.332524990901e-02       4.863890800135e-05       1.128378476936e-01       6.849838967614e-01 
       3.868640987932e+03       6.764066627812e-02      -1.601202198517e+00      -1.959679056557e-04      -8.382721924844e-03       4.968002630009e-04       5.690972558668e-04       3.265301048782e-05      -1.162223645771e+02       5.647794751101e-02       4.106689860243e-01       4.106682262783e-01      -1.607197499648e+00      -8.858601090733e-05      -1.831855870807e-02      -1.179534973996e+02       5.653238738400e-02       1.374885502814e-02       5.007974034218e-05       1.130718730276e-01       6.849737093452e-01 
       3.877223629271e+03       6.792264535938e-02      -1.599078393652e+00      -1.787010034843e-04      -1.054780984836e-02       4.474699099122e-04       5.798705078618e-04       6.302888329502e-05      -1.167076143966e+02       5.659520884586e-02       4.106635162471e-01       4.106626779769e-01      -1.606340378593e+00      -6.501973972042e-05      -1.861512906737e-02      -1.184392134871e+02       5.664942294334e-02       1.418499614422e-02       5.156026863164e-05       1.133058971010e-01       6.849635893839e-01 
       3.885806270611e+03       6.820520965564e-02      -1.597165088772e+00      -1.591777193134e-04      -1.263741237447e-02       3.973501238277e-04       5.874762801385e-04       9.359955736065e-05      -1.171938705351e+02       5.671246785674e-02       4.106580667792e-01       4.106571573652e-01      -1.605754976296e+00      -4.110764406062e-05      -1.877467698101e-02      -1.189259339619e+02       5.676645759367e-02       1.463401542875e-02       5.308081752372e-05       1.135399195927e-01       6.849535365513e-01 
       3.894388911950e+03       6.848835918709e-02      -1.595487446097e+00      -1.375176891898e-04      -1.463426112325e-02       3.467139277927e-04       5.918885422066e-04       1.242320386276e-04      -1.176811329786e+02       5.682972485806e-02       4.106526356162e-01       4.106516628898e-01      -1.605444249161e+00      -1.702595418991e-05      -1.879664149346e-02      -1.194136588222e+02       5.688349164124e-02       1.509626327923e-02       5.464299281110e-05       1.137739411321e-01       6.849435504971e-01 
       3.902971553289e+03       6.877209397417e-02      -1.594069127922e+00      -1.138609365986e-04      -1.652188077423e-02       2.958358907073e-04       5.930967229566e-04       1.547930005028e-04      -1.181694017035e+02       5.694697946277e-02       4.106472239260e-01       4.106461961004e-01      -1.605409116162e+00       7.047936585160e-06      -1.868146843383e-02      -1.199023880563e+02       5.700052469180e-02       1.557210056786e-02       5.624784870576e-05       1.140079609485e-01       6.849336308465e-01 
       3.911554194628e+03       6.905641403749e-02      -1.592932103586e+00      -8.836540809624e-05      -1.828471033116e-02       2.449907962094e-04       5.911057323314e-04       1.851495174480e-04      -1.186586766951e+02       5.706423195923e-02       4.106418298948e-01       4.106407554948e-01      -1.605648486582e+00       3.093814090872e-05      -1.843060230194e-02      -1.203921216617e+02       5.711755702781e-02       1.606189850835e-02       5.789646316949e-05       1.142419796250e-01       6.849237771988e-01 
       3.920136835967e+03       6.934131939790e-02      -1.592096423644e+00      -6.120685303448e-05      -1.990821774872e-02       1.944523085683e-04       5.859359043155e-04       2.151697982493e-04      -1.191489579332e+02       5.718148219443e-02       4.106364537135e-01       4.106353415039e-01      -1.606159256868e+00       5.447044401742e-05      -1.804647145768e-02      -1.208828596299e+02       5.723458849192e-02       1.656603809825e-02       5.959002494669e-05       1.144759968659e-01       6.849139891268e-01 
       3.928719477307e+03       6.962681007648e-02      -1.591580037074e+00      -3.257693594352e-05      -2.137900683290e-02       1.444916440308e-04       5.776228606102e-04       2.447239137308e-04      -1.196402453979e+02       5.729873008296e-02       4.106310952995e-01       4.106299542136e-01      -1.606936350380e+00       7.747407706001e-05      -1.753246657817e-02      -1.213746019531e+02       5.735161899625e-02       1.708490742773e-02       6.132903407572e-05       1.147100125144e-01       6.849042661762e-01 
       3.937302118646e+03       6.991288609448e-02      -1.591398622655e+00      -2.681465047137e-06      -2.268491484574e-02       9.537625654463e-05       5.662172948532e-04       2.736845134564e-04      -1.201325390744e+02       5.741597586830e-02       4.106257531464e-01       4.106245922143e-01      -1.607972768995e+00       9.978321207368e-05      -1.689291116341e-02      -1.218673486282e+02       5.746864878416e-02       1.761890383189e-02       6.311517194329e-05       1.149440270763e-01       6.848946078653e-01 
       3.946195399307e+03       7.020993384562e-02      -1.591578122212e+00       2.939694414144e-05      -2.385258855856e-02       4.565498848061e-05       5.512065098940e-04       3.029347656517e-04      -1.206437122559e+02       5.753746261917e-02       4.106202361282e-01       4.106190641848e-01      -1.609310778368e+00       1.219957192342e-04      -1.610334120367e-02      -1.223789892549e+02       5.758991318575e-02       1.818862120564e-02       6.501665147627e-05       1.151865096221e-01       6.848846676298e-01 
       3.955088679968e+03       7.050761012168e-02      -1.592143296167e+00       6.234294009450e-05      -2.482112551684e-02      -2.592268872471e-06       5.330348292358e-04       3.312810428208e-04      -1.211559657630e+02       5.765894702885e-02       4.106147360861e-01       4.106135628042e-01      -1.610905785247e+00       1.431200302675e-04      -1.519135676343e-02      -1.228917082365e+02       5.771117674520e-02       1.877548418596e-02       6.697127635647e-05       1.154289908968e-01       6.848747956541e-01 
       3.963981960629e+03       7.080591494709e-02      -1.593102858228e+00       9.588960704188e-05      -2.558174471792e-02      -4.908950845666e-05       5.118074829540e-04       3.585951586554e-04      -1.216692995721e+02       5.778042886309e-02       4.106092536550e-01       4.106080885791e-01      -1.612743916777e+00       1.629948090102e-04      -1.416466452570e-02      -1.234055055627e+02       5.783243924040e-02       1.937997238907e-02       6.898063881066e-05       1.156714704767e-01       6.848649913105e-01 
       3.972875241290e+03       7.110484834654e-02      -1.594462309051e+00       1.297619097588e-04      -2.612742641747e-02      -9.357090820968e-05       4.876451557680e-04       3.847550412884e-04      -1.221837136610e+02       5.790190805209e-02       4.106037887546e-01       4.106026412251e-01      -1.614809453654e+00       1.814694349556e-04      -1.303183588051e-02      -1.239203812247e+02       5.795370061993e-02       2.000257561203e-02       7.104535078179e-05       1.159139482786e-01       6.848552539415e-01 
       3.979467806180e+03       7.132685256903e-02      -1.595729592937e+00       1.549160403897e-04      -2.639007186048e-02      -1.250932764558e-04       4.679188063660e-04       4.033340463224e-04      -1.225657446458e+02       5.799195870265e-02       4.105997480140e-01       4.105986193593e-01      -1.616477173043e+00       1.941786702821e-04      -1.212907128073e-02      -1.243027531261e+02       5.804359081110e-02       2.047609620675e-02       7.261278575306e-05       1.160936956381e-01       6.848480784784e-01 
       3.984796896449e+03       7.150656183711e-02      -1.596915378633e+00       1.751880600267e-04      -2.651291288901e-02      -1.495944208710e-04       4.508894737561e-04       4.178119655448e-04      -1.228749927053e+02       5.806474985807e-02       4.105964888863e-01       4.105953790369e-01      -1.617904391466e+00       2.037979520370e-04      -1.136322648008e-02      -1.246122759936e+02       5.811625289347e-02       2.086648603063e-02       7.390349384617e-05       1.162389933036e-01       6.848423046297e-01 
       3.990125986719e+03       7.168649682995e-02      -1.598244774959e+00       1.953391528365e-04      -2.655520840189e-02      -1.731650674871e-04       4.329276598637e-04       4.317826917794e-04      -1.231846286451e+02       5.813754001311e-02       4.105932359543e-01       4.105921479940e-01      -1.619397761543e+00       2.128046925447e-04      -1.056752835741e-02      -1.249221860550e+02       5.818891455191e-02       2.126380979484e-02       7.521517165433e-05       1.163842902992e-01       6.848365542384e-01 
       3.995455076989e+03       7.186665755304e-02      -1.599716709141e+00       2.153081028081e-04      -2.651669460725e-02      -1.957567038642e-04       4.140687230326e-04       4.452250353215e-04      -1.234946524629e+02       5.821032934453e-02       4.105899883610e-01       4.105889252833e-01      -1.620952849804e+00       2.211752733923e-04      -9.744301625700e-03      -1.252324833113e+02       5.826157597376e-02       2.166818142374e-02       7.654850471419e-05       1.165295870033e-01       6.848308271448e-01 
       4.000784167258e+03       7.204704401192e-02      -1.601329663877e+00       2.350333543633e-04      -2.639734980177e-02      -2.173227538706e-04       3.943496060608e-04       4.581189199413e-04      -1.238050641497e+02       5.828311751790e-02       4.105867474752e-01       4.105857121754e-01      -1.622565049791e+00       2.288874187289e-04      -8.895943200496e-03      -1.255431677565e+02       5.833423683694e-02       2.207971682112e-02       7.790381510296e-05       1.166748827750e-01       6.848251231860e-01 
       4.006113257528e+03       7.222765621214e-02      -1.603081696561e+00       2.544542808045e-04      -2.619739466055e-02      -2.378186758261e-04       3.738087521531e-04       4.704454337026e-04      -1.241158637031e+02       5.835590472688e-02       4.105835123586e-01       4.105825076264e-01      -1.624229615359e+00       2.359213061833e-04      -8.024914343704e-03      -1.258542393915e+02       5.840689734958e-02       2.249853351815e-02       7.928124294136e-05       1.168201780337e-01       6.848194421964e-01 
       4.011442347798e+03       7.240849415928e-02      -1.604970431233e+00       2.735106836244e-04      -2.591729094124e-02      -2.572020393241e-04       3.524860249211e-04       4.821868685559e-04      -1.244270511187e+02       5.842869098902e-02       4.105802828347e-01       4.105793113472e-01      -1.625941662972e+00       2.422589142201e-04      -7.133733199776e-03      -1.261656982153e+02       5.847955754604e-02       2.292475120605e-02       8.068143805302e-05       1.169654728512e-01       6.848137840075e-01 
       4.018128429093e+03       7.263569969229e-02      -1.607529112788e+00       2.968125839919e-04      -2.545359984281e-02      -2.798860351023e-04       3.246911845912e-04       4.960654572888e-04      -1.248180273714e+02       5.852000971720e-02       4.105762403089e-01       4.105753141342e-01      -1.628149126176e+00       2.492007690793e-04      -5.991064388121e-03      -1.265570140396e+02       5.857071902953e-02       2.347015304731e-02       8.247007404136e-05       1.171477640048e-01       6.848067170126e-01 
       4.024814510389e+03       7.286326059756e-02      -1.610292074786e+00       3.193321347325e-04      -2.486677577303e-02      -3.006810452287e-04       2.958146897309e-04       5.089675440046e-04      -1.252096141469e+02       5.861132693406e-02       4.105722062722e-01       4.105713291868e-01      -1.630413327486e+00       2.549944596792e-04      -4.825884763414e-03      -1.269489393389e+02       5.866188007044e-02       2.402763723141e-02       8.429564132796e-05       1.173300545834e-01       6.847996852967e-01 
       4.030286248757e+03       7.304975574400e-02      -1.612700015155e+00       3.371007217055e-04      -2.429663406616e-02      -3.162454275976e-04       2.714387603432e-04       5.187811475695e-04      -1.255305341995e+02       5.868605742461e-02       4.105689125075e-01       4.105680782218e-01      -1.632301285666e+00       2.588657907051e-04      -3.859247407677e-03      -1.272701356574e+02       5.873648358248e-02       2.449303359800e-02       8.581775919186e-05       1.174792360598e-01       6.847939567049e-01 
       4.035757987126e+03       7.323648891183e-02      -1.615235187680e+00       3.542104789694e-04      -2.364732338580e-02      -3.304637535286e-04       2.464456249009e-04       5.279101377464e-04      -1.258518631295e+02       5.876078670858e-02       4.105656249311e-01       4.105648356473e-01      -1.634214564680e+00       2.619438683068e-04      -2.883956292098e-03      -1.275917401605e+02       5.881108667380e-02       2.496682756127e-02       8.736517720359e-05       1.176284169077e-01       6.847882513145e-01 
       4.041229725494e+03       7.342346010734e-02      -1.617892576696e+00       3.706037947510e-04      -2.292073390222e-02      -3.433039687776e-04       2.208853124962e-04       5.363432097389e-04      -1.261736009316e+02       5.883551482204e-02       4.105623432061e-01       4.105616009705e-01      -1.636147353669e+00       2.642217777240e-04      -1.902935891663e-03      -1.279137528475e+02       5.888568941986e-02       2.544915985422e-02       8.893861678453e-05       1.177775972799e-01       6.847825689305e-01 
       4.046701463862e+03       7.361066933684e-02      -1.620666745929e+00       3.862247895611e-04      -2.211899651735e-02      -3.547367486923e-04       1.948088056589e-04       5.440706071385e-04      -1.264957475954e+02       5.891024143239e-02       4.105590685639e-01       4.105583752625e-01      -1.638093791504e+00       2.656946389574e-04      -9.191207265835e-04      -1.282361737125e+02       5.896029153304e-02       2.594017278472e-02       9.053814678465e-05       1.179267766027e-01       6.847769093563e-01 
       4.052173202230e+03       7.379811660666e-02      -1.623551871936e+00       4.010204990256e-04      -2.124447548022e-02      -3.647355337016e-04       1.682679296424e-04       5.510841468369e-04      -1.268183031178e+02       5.898496678742e-02       4.105557997090e-01       4.105551570628e-01      -1.640048002034e+00       2.663605662699e-04       6.455403110856e-05      -1.285590027575e+02       5.903489331248e-02       2.644001057414e-02       9.216427511937e-05       1.180759554758e-01       6.847712723938e-01 
       4.057644940598e+03       7.398580192320e-02      -1.626541744807e+00       4.149400915159e-04      -2.029976033107e-02      -3.732765553566e-04       1.413152400044e-04       5.573772412091e-04      -1.271412674901e+02       5.905969070057e-02       4.105525371882e-01       4.105519467504e-01      -1.642004095021e+00       2.662196566603e-04       1.045161699047e-03      -1.288822399788e+02       5.910949463003e-02       2.694882066666e-02       9.381777352753e-05       1.182251336438e-01       6.847656578440e-01 
       4.064881723826e+03       7.423439541588e-02      -1.630645737921e+00       4.319229460976e-04      -1.894729335949e-02      -3.822984550293e-04       1.051262923923e-04       5.645855691998e-04      -1.275690399602e+02       5.915851616942e-02       4.105482326966e-01       4.105477134024e-01      -1.644584072121e+00       2.647987098672e-04       2.332433688929e-03      -1.293103722872e+02       5.920815957652e-02       2.763579437926e-02       9.604650428348e-05       1.184224315147e-01       6.847582662653e-01 
       4.072118507055e+03       7.448340532709e-02      -1.634905340961e+00       4.471872327745e-04      -1.748401673047e-02      -3.886930815684e-04       6.843440810679e-05       5.705180347936e-04      -1.279975275622e+02       5.925733898535e-02       4.105439385704e-01       4.105434924351e-01      -1.647143553948e+00       2.619839429670e-04       3.602595584830e-03      -1.297392185729e+02       5.930682387938e-02       2.833907492783e-02       9.832446661512e-05       1.186197284834e-01       6.847509130773e-01 
       4.079355290283e+03       7.473283167195e-02      -1.639303505004e+00       4.606397582677e-04      -1.591756906223e-02      -3.924279731544e-04       3.136508323824e-05       5.751725259809e-04      -1.284267302705e+02       5.935615853229e-02       4.105396565519e-01       4.105392851836e-01      -1.649669170420e+00       2.577946471143e-04       4.849098767355e-03      -1.301687788258e+02       5.940548713158e-02       2.905901927396e-02       1.006519701982e-04       1.188170237361e-01       6.847435978153e-01 
       4.086592073511e+03       7.498267446567e-02      -1.643822354081e+00       4.721990058234e-04      -1.425613606595e-02      -3.934790728646e-04      -5.955515982928e-06       5.785519927353e-04      -1.288566480689e+02       5.945497497725e-02       4.105353848789e-01       4.105350894762e-01      -1.652147792398e+00       2.522580187246e-04       6.065541829396e-03      -1.305990530464e+02       5.950414974516e-02       2.979599261702e-02       1.030308418716e-04       1.190143180962e-01       6.847363200149e-01 
       4.093828856740e+03       7.523293372366e-02      -1.648443263263e+00       4.817942540166e-04      -1.250840285429e-02      -3.918305372832e-04      -4.340099052954e-05       5.806644688988e-04      -1.292872809275e+02       5.955378758472e-02       4.105311254704e-01       4.105309068217e-01      -1.654566568676e+00       2.454073136098e-04       7.245702320877e-03      -1.310300412237e+02       5.960281127072e-02       3.055036683826e-02       1.054612432926e-04       1.192116106631e-01       6.847290792131e-01 
       4.101065639968e+03       7.548360946138e-02      -1.653147004477e+00       4.893680836089e-04      -1.068350311141e-02      -3.874744699932e-04      -8.084513458809e-05       5.815230826067e-04      -1.297186288260e+02       5.965259646083e-02       4.105268764563e-01       4.105267349415e-01      -1.656913021459e+00       2.372833963617e-04       8.383568272062e-03      -1.314617433586e+02       5.970147214694e-02       3.132252258381e-02       1.079451651919e-04       1.194089023119e-01       6.847218749494e-01 
       4.108432801128e+03       7.573922919320e-02      -1.658000173151e+00       4.949553932110e-04      -8.756309185525e-03      -3.802585136195e-04      -1.188327371194e-04       5.811280712297e-04      -1.301584823343e+02       5.975318078160e-02       4.105225635485e-01       4.105225005300e-01      -1.659214985590e+00       2.277533316085e-04       9.492526743247e-03      -1.319019563978e+02       5.980190936521e-02       3.212725569323e-02       1.105292506069e-04       1.196097464900e-01       6.847145779528e-01 
       4.115799962288e+03       7.599528057935e-02      -1.662897529233e+00       4.983690437100e-04      -6.769431166074e-03      -3.702436456752e-04      -1.565574218487e-04       5.794771619268e-04      -1.305990768148e+02       5.985376033089e-02       4.105182615663e-01       4.105182765990e-01      -1.661417280187e+00       2.170084789952e-04       1.054587035203e-02      -1.323429093401e+02       5.990234587315e-02       3.295123854588e-02       1.131711453191e-04       1.198105896339e-01       6.847073178716e-01 
       4.123167123448e+03       7.625176363661e-02      -1.667817616529e+00       4.995917479178e-04      -4.733579527977e-03      -3.574443814508e-04      -1.938893577508e-04       5.766004548292e-04      -1.310404122245e+02       5.995433413714e-02       4.105139723399e-01       4.105140645682e-01      -1.663508265742e+00       2.051108748605e-04       1.153811683210e-02      -1.327846021744e+02       6.000278123653e-02       3.379489840790e-02       1.158713104712e-04       1.200114308701e-01       6.847000942342e-01 
       4.130534284609e+03       7.650867838188e-02      -1.672738907351e+00       4.986232320190e-04      -2.659695510371e-03      -3.418817902523e-04      -2.307007038752e-04       5.725334771900e-04      -1.314824885267e+02       6.005490198147e-02       4.105096941847e-01       4.105098623532e-01      -1.665476961008e+00       1.921293791215e-04       1.246413269972e-02      -1.332270349001e+02       6.010321584940e-02       3.465867153347e-02       1.186315181551e-04       1.202122709805e-01       6.846929065761e-01 
       4.137901445769e+03       7.676602483222e-02      -1.677639935378e+00       4.954791224595e-04      -5.588825192154e-04      -3.235828111442e-04      -2.668660177566e-04       5.673171459877e-04      -1.319253056697e+02       6.015546278212e-02       4.105054287143e-01       4.105056711822e-01      -1.667313071410e+00       1.781376752813e-04       1.331915894878e-02      -1.336702075063e+02       6.020364932412e-02       3.554300228230e-02       1.214524307223e-04       1.204131091831e-01       6.846857544405e-01 
       4.145268606929e+03       7.702380300480e-02      -1.682499487424e+00       4.901928067550e-04       1.557664359807e-03      -3.025795256238e-04      -3.022626449849e-04       5.609977165599e-04      -1.323688636056e+02       6.025601609479e-02       4.105011744820e-01       4.105014892378e-01      -1.669007068229e+00       1.632153565107e-04       1.409883566933e-02      -1.341141199917e+02       6.030408199604e-02       3.644834446313e-02       1.243357685446e-04       1.206139461409e-01       6.846786373796e-01 
       4.152635768089e+03       7.728201291698e-02      -1.687296747805e+00       4.828142369469e-04       3.678729629540e-03      -2.789084167278e-04      -3.367710901688e-04       5.536267125641e-04      -1.328131622721e+02       6.035656073589e-02       4.104969327772e-01       4.104973174571e-01      -1.670550213377e+00       1.474461059333e-04       1.479922369536e-02      -1.345587723460e+02       6.040451354905e-02       3.737516080732e-02       1.272823865827e-04       1.208147812135e-01       6.846715549555e-01 
       4.160002929249e+03       7.754065458623e-02      -1.692011488725e+00       4.734110994786e-04       5.793149432261e-03      -2.526096565943e-04      -3.702753682411e-04       5.452608300639e-04      -1.332582016072e+02       6.045709600223e-02       4.104927024899e-01       4.104931543971e-01      -1.671934624980e+00       1.309184462952e-04       1.541682469857e-02      -1.350041645664e+02       6.050494423478e-02       3.832392363489e-02       1.302938734690e-04       1.210156148949e-01       6.846645067408e-01 
       4.168806453793e+03       7.785028945578e-02      -1.697510091741e+00       4.596379597451e-04       8.295699612572e-03      -2.177978971669e-04      -4.088386855769e-04       5.340456656969e-04      -1.337909807852e+02       6.057721841467e-02       4.104876635815e-01       4.104881918527e-01      -1.673371064581e+00       1.103022262999e-04       1.604205381640e-02      -1.355373644724e+02       6.062495428797e-02       3.948711804081e-02       1.339785139317e-04       1.212556023497e-01       6.846561286313e-01 
       4.177609978338e+03       7.816054090812e-02      -1.702831565008e+00       4.432687592989e-04       1.075454480887e-02      -1.793743764022e-04      -4.456246745482e-04       5.216126613373e-04      -1.343248173569e+02       6.069732401422e-02       4.104826409018e-01       4.104832407535e-01      -1.674560676232e+00       8.889768533323e-05       1.654044947097e-02      -1.360716208500e+02       6.074496306815e-02       4.068317584062e-02       1.377601517103e-04       1.214955877178e-01       6.846477980907e-01 
       4.186413502882e+03       7.847140897393e-02      -1.707946585333e+00       4.245072139488e-04       1.315177736340e-02      -1.374224236920e-04      -4.804589920425e-04       5.080855350848e-04      -1.348597111608e+02       6.081741039211e-02       4.104776359213e-01       4.104783021310e-01      -1.675495181198e+00       6.687296003286e-05       1.690870190632e-02      -1.366069336830e+02       6.086497018566e-02       4.191295436096e-02       1.416397433886e-04       1.217355702016e-01       6.846395144581e-01 
       4.195217027427e+03       7.878289368416e-02      -1.712828407871e+00       4.035841205811e-04       1.547021391485e-02      -9.203037264299e-05      -5.131772194258e-04       4.935964789128e-04      -1.353956620273e+02       6.093747588535e-02       4.104726467356e-01       4.104733736951e-01      -1.676168320585e+00       4.440102973541e-05       1.714451694670e-02      -1.371433029657e+02       6.098497605219e-02       4.317733279112e-02       1.456209068949e-04       1.219755506053e-01       6.846312771005e-01 
       4.204020551971e+03       7.909499507010e-02      -1.717453112222e+00       3.807504420256e-04       1.769353916770e-02      -4.329303151273e-05      -5.436255436027e-04       4.782850593744e-04      -1.359326697577e+02       6.105751802308e-02       4.104676748680e-01       4.104684566384e-01      -1.676575865160e+00       2.165675143793e-05       1.724662800563e-02      -1.376807286813e+02       6.110498025047e-02       4.447721442373e-02       1.497060119849e-04       1.222155280745e-01       6.846230854134e-01 
       4.212824076516e+03       7.940771316334e-02      -1.721799831319e+00       3.562723480086e-04       1.980643305151e-02       8.685596423873e-06      -5.716614434669e-04       4.622968237800e-04      -1.364707341445e+02       6.117753514846e-02       4.104627189016e-01       4.104635492703e-01      -1.676715663581e+00      -1.182953685050e-06       1.721480101771e-02      -1.382192108218e+02       6.122498306186e-02       4.581352572187e-02       1.538975278646e-04       1.224555031514e-01       6.846149388220e-01 
       4.221627601060e+03       7.972104799577e-02      -1.725850858425e+00       3.304226606526e-04       2.179468097347e-02       6.378841713970e-05      -5.971544145872e-04       4.457816114077e-04      -1.370098549581e+02       6.129752537530e-02       4.104577792678e-01       4.104586518057e-01      -1.676587630777e+00      -2.394161023531e-05       1.704983178127e-02      -1.387587493734e+02       6.134498431636e-02       4.718721523452e-02       1.581980289343e-04       1.226954754754e-01       6.846068367817e-01 
       4.230431125604e+03       8.003499959962e-02      -1.729591696338e+00       3.034736140547e-04       2.364526395261e-02       1.218804154124e-04      -6.199867359151e-04       4.288916155943e-04      -1.375500319564e+02       6.141748728947e-02       4.104528557842e-01       4.104537639031e-01      -1.676193750014e+00      -4.644396098141e-05       1.675353570715e-02      -1.392993443234e+02       6.146498398381e-02       4.859924974346e-02       1.626091329146e-04       1.229354449653e-01       6.845987787783e-01 
       4.239291109771e+03       8.035158741882e-02      -1.733031883276e+00       2.755093616677e-04       2.535682764615e-02       1.832030901160e-04      -6.401738027186e-04       4.116692605896e-04      -1.380947393842e+02       6.153818916713e-02       4.104479160206e-01       4.104488531935e-01      -1.675533014471e+00      -6.865700635996e-05       1.632559990486e-02      -1.398444728420e+02       6.158575180564e-02       5.006005535348e-02       1.671637415611e-04       1.231769508945e-01       6.845907130697e-01 
       4.248151093937e+03       8.066880001235e-02      -1.736137941661e+00       2.469529553844e-04       2.690640071667e-02       2.472031275829e-04      -6.574690399015e-04       3.943753525903e-04      -1.386405160660e+02       6.165886078779e-02       4.104429926131e-01       4.104439520159e-01      -1.674613244889e+00      -9.026393527565e-05       1.577137406224e-02      -1.403906713252e+02       6.170651784900e-02       5.156173035747e-02       1.718352793936e-04       1.234184535686e-01       6.845826910146e-01 
       4.257011078103e+03       8.098663741400e-02      -1.738904291467e+00       2.180378329507e-04       2.828470571594e-02       3.136566499624e-04      -6.717966524249e-04       3.771593782539e-04      -1.391873617420e+02       6.177950268798e-02       4.104380835339e-01       4.104390583493e-01      -1.673442600689e+00      -1.110980455519e-04       1.509569546193e-02      -1.409379397650e+02       6.182728251068e-02       5.310533023322e-02       1.766280421425e-04       1.236599537602e-01       6.845747121824e-01 
       4.265871062269e+03       8.130509965797e-02      -1.741327951368e+00       1.889734649820e-04       2.948383366486e-02       3.823038884223e-04      -6.830972377457e-04       3.601651484408e-04      -1.397352761448e+02       6.190011513236e-02       4.104331902429e-01       4.104341737121e-01      -1.672031151947e+00      -1.310001988708e-04       1.430432595038e-02      -1.414862781425e+02       6.194804533350e-02       5.469193991380e-02       1.815448218341e-04       1.239014505344e-01       6.845667761734e-01 
       4.274731046435e+03       8.162418677872e-02      -1.743408291941e+00       1.599469015579e-04       3.049723667446e-02       4.528490230473e-04      -6.913284625555e-04       3.435295308750e-04      -1.402842590263e+02       6.202069976005e-02       4.104283107604e-01       4.104292962323e-01      -1.670390822337e+00      -1.498183147415e-04       1.340390441895e-02      -1.420356864489e+02       6.206880669259e-02       5.632267402811e-02       1.865889729776e-04       1.241429446214e-01       6.845588826179e-01 
       4.283591030602e+03       8.194389881112e-02      -1.745146747020e+00       1.311229471090e-04       3.131971710567e-02       5.249621457564e-04      -6.964656398892e-04       3.273815507597e-04      -1.408343101427e+02       6.214125799294e-02       4.104234459022e-01       4.104244268788e-01      -1.668535263815e+00      -1.674100650085e-04       1.240189157215e-02      -1.425861646666e+02       6.218956627677e-02       5.799867383638e-02       1.917632230942e-04       1.243844353794e-01       6.845510311756e-01 
       4.292451014768e+03       8.226423579033e-02      -1.746546597507e+00       1.026486134825e-04       3.194741324908e-02       5.982833450685e-04      -6.985021428372e-04       3.118419165163e-04      -1.413854292727e+02       6.226179206676e-02       4.104185946450e-01       4.104195648238e-01      -1.666479761427e+00      -1.836428484380e-04       1.130650839653e-02      -1.431377127833e+02       6.231032421954e-02       5.972110326832e-02       1.970700017717e-04       1.246259230567e-01       6.845432215344e-01 
       4.302845653203e+03       8.264085567305e-02      -1.747764000073e+00       6.986690123512e-05       3.243216729685e-02       6.853260143066e-04      -6.969553315174e-04       2.945371876345e-04      -1.420333700190e+02       6.240317644499e-02       4.104129198113e-01       4.104138696065e-01      -1.663836038963e+00      -2.007920271540e-04       9.914418091410e-03      -1.437861594795e+02       6.245199676675e-02       6.180267506865e-02       2.034701172058e-04       1.249092352905e-01       6.845341120764e-01 
       4.313240291639e+03       8.301833585576e-02      -1.748532790146e+00       3.794874662343e-05       3.264355434331e-02       7.728531506942e-04      -6.912082847417e-04       2.783911432447e-04      -1.426827802335e+02       6.254453457303e-02       4.104072632926e-01       4.104081847962e-01      -1.660969730855e+00      -2.157298742354e-04       8.421579144300e-03      -1.444360787663e+02       6.259366678770e-02       6.395176217011e-02       2.100614309465e-04       1.251925426982e-01       6.845250593476e-01 
       4.323634930074e+03       8.339667639708e-02      -1.748866271211e+00       7.086340620410e-06       3.258220338983e-02       8.601992185482e-04      -6.813459778494e-04       2.635560149952e-04      -1.433336596708e+02       6.268587079161e-02       4.104016230634e-01       4.104025088712e-01      -1.657912563511e+00      -2.283060516747e-04       6.844469809401e-03      -1.450874706236e+02       6.273533457531e-02       6.617038355052e-02       2.168497664705e-04       1.254758458401e-01       6.845160629780e-01 
