#scalar perturbations for mode k = 1.000000000000e-04 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_cdm             17:theta_cdm             18:V_x_smg               19:V_x_prime_smg         20:h_prime               21:eta                
       2.779558735194e+02       9.057557507175e-04      -1.428865611862e+00       7.420055582778e-07       2.041947360491e-06       2.830512587578e-06       4.370210902510e-10       5.661026108925e-07      -1.071649208949e+00       7.420082125737e-07       5.991060845368e-01       6.428191600257e-01      -1.428865607983e+00       7.419621407453e-07       2.844913184323e-05      -1.071649211305e+00       7.420365420862e-07       7.017813180030e-21       2.829022075320e-22       1.884927931446e-06       9.999871148762e-01 
       2.799710411592e+02       9.145573979602e-04      -1.429622804844e+00       7.468761488650e-07       2.210270806041e-06       2.959347973154e-06       4.918864520889e-10       5.918697064422e-07      -1.072217103691e+00       7.468791151933e-07       5.988761967661e-01       6.426303618384e-01      -1.429622800847e+00       7.468318228133e-07       2.884914075086e-05      -1.072217106104e+00       7.469077841590e-07       7.609603318989e-21       3.046802109082e-22       1.895300526228e-06       9.999869801386e-01 
       2.819862087991e+02       9.233912186466e-04      -1.430367041969e+00       7.517382399143e-07       2.389917347885e-06       3.088026526780e-06       5.521593494496e-10       6.176054387653e-07      -1.072775281541e+00       7.517415517377e-07       5.986366796941e-01       6.424448058840e-01      -1.430367037852e+00       7.516930044383e-07       2.925176394126e-05      -1.072775284013e+00       7.517705467028e-07       8.246790977709e-21       3.279723912639e-22       1.905650630222e-06       9.999868451903e-01 
       2.840013764390e+02       9.322572127767e-04      -1.431098181950e+00       7.565916932098e-07       2.581144772086e-06       3.215942386383e-06       6.180849856494e-10       6.431886358607e-07      -1.073323636534e+00       7.565953863143e-07       5.983879323305e-01       6.422625274789e-01      -1.431098177710e+00       7.565455484960e-07       2.965699680297e-05      -1.073323639065e+00       7.566246927158e-07       8.932525542700e-21       3.528765456471e-22       1.915978513600e-06       9.999867100331e-01 
       2.860165440788e+02       9.411553803504e-04      -1.431816069112e+00       7.614363603835e-07       2.784155141716e-06       3.342505908184e-06       6.898793518851e-10       6.685013694135e-07      -1.073862051913e+00       7.614404727767e-07       5.981304532724e-01       6.420835655358e-01      -1.431816064747e+00       7.613893076965e-07       3.006483464811e-05      -1.073862054503e+00       7.614700750305e-07       9.670143511248e-21       3.794816948498e-22       1.926284436167e-06       9.999865746685e-01 
       2.884458356803e+02       9.519249227661e-04      -1.432663796846e+00       7.672648113046e-07       3.044748364599e-06       3.492483640956e-06       7.844863039390e-10       6.984969571634e-07      -1.074497847724e+00       7.672694830042e-07       5.978092614004e-01       6.418722525466e-01      -1.432663792327e+00       7.672166673457e-07       3.055994083060e-05      -1.074497850387e+00       7.672994196512e-07       1.063336714577e-20       4.139787505168e-22       1.938679463920e-06       9.999864112125e-01 
       2.908751272818e+02       9.627412208733e-04      -1.433492203869e+00       7.730802439241e-07       3.322805308797e-06       3.638765048679e-06       8.881340214996e-10       7.277532872751e-07      -1.075119153003e+00       7.730855377210e-07       5.974773314859e-01       6.416657744498e-01      -1.433492199191e+00       7.730310142044e-07       3.105881737348e-05      -1.075119155739e+00       7.731157826215e-07       1.168379083486e-20       4.513091547592e-22       1.951043421758e-06       9.999862474593e-01 
       2.933044188833e+02       9.736042746721e-04      -1.434301350408e+00       7.788825710617e-07       3.618332948486e-06       3.780532551131e-06       1.000987905529e-09       7.561068445942e-07      -1.075726012921e+00       7.788885533440e-07       5.971359372785e-01       6.414641161777e-01      -1.434301345569e+00       7.788322629409e-07       3.156145581311e-05      -1.075726015730e+00       7.789190788228e-07       1.282854507179e-20       4.916759293531e-22       1.963376769839e-06       9.999860834111e-01 
       2.957337104848e+02       9.845140841625e-04      -1.435091141406e+00       7.846716204283e-07       3.931213403057e-06       3.917081855660e-06       1.123127409545e-09       7.834167715036e-07      -1.076318356185e+00       7.846783601150e-07       5.967865237650e-01       6.412673014838e-01      -1.435091136403e+00       7.846202427591e-07       3.206784759138e-05      -1.076318359069e+00       7.847091376716e-07       1.407528326635e-20       5.353075901503e-22       1.975679948215e-06       9.999859190693e-01 
       2.981630020863e+02       9.954706493444e-04      -1.435861541630e+00       7.904472500908e-07       4.261210548594e-06       4.047832623798e-06       1.254546277640e-09       8.095670012350e-07      -1.076896156371e+00       7.904548182477e-07       5.964306241457e-01       6.410753391659e-01      -1.435861536459e+00       7.903948130829e-07       3.257798405302e-05      -1.076896159330e+00       7.904858188037e-07       1.543219598028e-20       5.824197041819e-22       1.987953380768e-06       9.999857544355e-01 
       3.005922936878e+02       1.006473970218e-03      -1.436612850442e+00       7.962095030792e-07       4.607979016787e-06       4.172334883344e-06       1.395154985449e-09       8.344675402739e-07      -1.077459637999e+00       7.962179731577e-07       5.960697619461e-01       6.408881543724e-01      -1.436612845099e+00       7.961560183587e-07       3.309185652045e-05      -1.077459641033e+00       7.962491668771e-07       1.690806162341e-20       6.332814655358e-22       2.000197510896e-06       9.999855895106e-01 
       3.030215852893e+02       1.017524046783e-03      -1.437345470892e+00       8.019584826035e-07       4.971076527272e-06       4.290268950707e-06       1.544786490757e-09       8.580544528160e-07      -1.078009103358e+00       8.019679300395e-07       5.957054746348e-01       6.407056463303e-01      -1.437345465374e+00       8.019039630429e-07       3.360945636409e-05      -1.078009106468e+00       8.019992865593e-07       1.851230255635e-20       6.881601088580e-22       2.012412737724e-06       9.999854242957e-01 
       3.054508768908e+02       1.028620879040e-03      -1.438059690029e+00       8.076942336434e-07       5.349977716800e-06       4.401441300100e-06       1.703203818461e-09       8.802890345954e-07      -1.078544767735e+00       8.077047345591e-07       5.953393399672e-01       6.405277432662e-01      -1.438059684333e+00       8.076386928802e-07       3.413077499867e-05      -1.078544770922e+00       8.077362238056e-07       2.025502946712e-20       7.473458868061e-22       2.024599490337e-06       9.999852587918e-01 
       3.084591929642e+02       1.042427454367e-03      -1.438919005797e+00       8.147788086916e-07       5.840201003062e-06       4.529636049222e-06       1.911107212074e-09       9.059281420595e-07      -1.079189254595e+00       8.147907195198e-07       5.948857194387e-01       6.403137278112e-01      -1.438918999875e+00       8.147220228877e-07       3.478149171727e-05      -1.079189257876e+00       8.148223325940e-07       2.262133877530e-20       8.270629614892e-22       2.039652096612e-06       9.999850534405e-01 
       3.114675090375e+02       1.056305730184e-03      -1.439751111428e+00       8.218432823721e-07       6.352511398953e-06       4.647432592258e-06       2.131354498419e-09       9.294876308466e-07      -1.079813333856e+00       8.218567185868e-07       5.944345047872e-01       6.401065219845e-01      -1.439751105276e+00       8.217852735612e-07       3.543788193063e-05      -1.079813337233e+00       8.218884124710e-07       2.523886299908e-20       9.144624463302e-22       2.054662398191e-06       9.999848476483e-01 
       3.144758251109e+02       1.070255706489e-03      -1.440556964850e+00       8.288879994246e-07       6.885594403538e-06       4.755124696268e-06       2.363187875534e-09       9.510262558045e-07      -1.080417723965e+00       8.289030749471e-07       5.939882827767e-01       6.399058862843e-01      -1.440556958463e+00       8.288287897841e-07       3.609992964237e-05      -1.080417727438e+00       8.289348087167e-07       2.813167561973e-20       1.010191480831e-21       2.069631132594e-06       9.999846414163e-01 
       3.174841411843e+02       1.084277383283e-03      -1.441337672351e+00       8.359134065294e-07       7.438098055821e-06       4.853175495160e-06       2.605793053504e-09       9.706366450272e-07      -1.081003254639e+00       8.359302328897e-07       5.935493832073e-01       6.397115441187e-01      -1.441337665724e+00       8.358530179517e-07       3.676761917398e-05      -1.081003258207e+00       8.359619681221e-07       3.132586017119e-20       1.114939976093e-21       2.084559022388e-06       9.999844347457e-01 
       3.204924572576e+02       1.098370760566e-03      -1.442094316955e+00       8.429199554369e-07       8.008670369345e-06       4.942173807919e-06       2.858328266961e-09       9.884365634954e-07      -1.081570738146e+00       8.429386406617e-07       5.931198859516e-01       6.395232247127e-01      -1.442094310084e+00       8.428584090089e-07       3.744093521250e-05      -1.081570741809e+00       8.429703420265e-07       3.484964498163e-20       1.229444459737e-21       2.099446776186e-06       9.999842276378e-01 
       3.235007733310e+02       1.112535838338e-03      -1.442827966214e+00       8.499081068776e-07       8.595990937584e-06       5.022793371937e-06       3.119949564723e-09       1.004560759742e-06      -1.082120975149e+00       8.499287547444e-07       5.927015976015e-01       6.393406611600e-01      -1.442827959093e+00       8.498454224972e-07       3.811986281768e-05      -1.082120978907e+00       8.499603903652e-07       3.873362458374e-20       1.354548827085e-21       2.114295089558e-06       9.999840200938e-01 
       3.265090894044e+02       1.126772616599e-03      -1.443539746617e+00       8.568783739807e-07       9.198796594873e-06       5.095755949213e-06       3.389832109119e-09       1.019153587096e-06      -1.082654810517e+00       8.569010838168e-07       5.922960237004e-01       6.391635718195e-01      -1.443539739243e+00       8.568145701755e-07       3.880438744383e-05      -1.082654814370e+00       8.569326252893e-07       4.301108130606e-20       1.491208220741e-21       2.129104640676e-06       9.999838121153e-01 
       3.305139007256e+02       1.145836542911e-03      -1.444455388020e+00       8.661307344543e-07       1.002327532191e-05       5.182277055922e-06       3.760578338428e-09       1.036458269195e-06      -1.083341541665e+00       8.661563356683e-07       5.917778804424e-01       6.389358115265e-01      -1.444455380301e+00       8.660654665946e-07       3.972431950893e-05      -1.083341545645e+00       8.661877135728e-07       4.937865363596e-20       1.692673084908e-21       2.148760793225e-06       9.999835345733e-01 
       3.345187120468e+02       1.165027538135e-03      -1.445337214043e+00       8.753538239304e-07       1.087055804628e-05       5.258237780057e-06       4.142850299925e-09       1.051650928264e-06      -1.084002911292e+00       8.753824742869e-07       5.912864654736e-01       6.387165174099e-01      -1.445337205973e+00       8.752871185747e-07       4.065411368546e-05      -1.084002915397e+00       8.754136518880e-07       5.660147318969e-20       1.918726889334e-21       2.168350960773e-06       9.999832562688e-01 
       3.385235233680e+02       1.184345602271e-03      -1.446187995559e+00       8.845490784790e-07       1.173841622973e-05       5.325225470423e-06       4.535113013949e-09       1.065049035407e-06      -1.084640997549e+00       8.845809259570e-07       5.908230939861e-01       6.385049967139e-01      -1.446187987128e+00       8.844809585298e-07       4.159373945609e-05      -1.084641001779e+00       8.846118735665e-07       6.478316339500e-20       2.171961559802e-21       2.187876616197e-06       9.999829772075e-01 
       3.425283346892e+02       1.203790735318e-03      -1.447010400582e+00       8.937179315738e-07       1.262494017397e-05       5.384666762797e-06       4.936028347253e-09       1.076937918884e-06      -1.085257801451e+00       8.937531152180e-07       5.903884212187e-01       6.383005823982e-01      -1.447010391784e+00       8.936484164354e-07       4.254316785157e-05      -1.085257805804e+00       8.937838094990e-07       7.403827372120e-20       2.455274374936e-21       2.207339221804e-06       9.999826973958e-01 
       3.465331460104e+02       1.223362937277e-03      -1.447806968770e+00       9.028617931283e-07       1.352852361228e-05       5.437806153179e-06       5.344451121252e-09       1.087566478818e-06      -1.085855227740e+00       9.029004442812e-07       5.899825574824e-01       6.381026395144e-01      -1.447806959597e+00       9.027908990519e-07       4.350237142251e-05      -1.085855232215e+00       9.029308673576e-07       8.449371483416e-20       2.771987617249e-21       2.226740186474e-06       9.999824168414e-01 
       3.505379573316e+02       1.243062208148e-03      -1.448580126823e+00       9.119820553678e-07       1.444783799181e-05       5.485701520835e-06       5.759416902754e-09       1.097146291840e-06      -1.086435096441e+00       9.120242990451e-07       5.896051714937e-01       6.379105613550e-01      -1.448580117267e+00       9.119097958863e-07       4.447132421119e-05      -1.086435101038e+00       9.120544375588e-07       9.629011385969e-20       3.125603893442e-21       2.246080872631e-06       9.999821355526e-01 
       3.545427686528e+02       1.262888547931e-03      -1.449332178750e+00       9.210800841413e-07       1.538179910234e-05       5.529233674714e-06       6.180123292952e-09       1.105853520407e-06      -1.086999135563e+00       9.211260402632e-07       5.892555941861e-01       6.377237718871e-01      -1.449332168805e+00       9.210064704798e-07       4.545000171607e-05      -1.086999140279e+00       9.211558845505e-07       1.095825984943e-19       3.519770971895e-21       2.265362623068e-06       9.999818535386e-01 
       3.600217708854e+02       1.290218901684e-03      -1.450330679087e+00       9.334934569500e-07       1.668170152376e-05       5.583022976490e-06       6.763798457215e-09       1.116612567724e-06      -1.087748011082e+00       9.335446790432e-07       5.888207358430e-01       6.374758403440e-01      -1.450330668597e+00       9.334180053034e-07       4.680464660852e-05      -1.087748015961e+00       9.335741105812e-07       1.305059162560e-19       4.132560669573e-21       2.291648974878e-06       9.999814665582e-01 
       3.655007731180e+02       1.317787091741e-03      -1.451298561652e+00       9.458707625265e-07       1.800564182654e-05       5.631445687743e-06       7.355631084426e-09       1.126298408455e-06      -1.088473923301e+00       9.459274598673e-07       5.884334632425e-01       6.372355858814e-01      -1.451298550604e+00       9.457934862892e-07       4.817739523437e-05      -1.088473928340e+00       9.459564721322e-07       1.550443995695e-19       4.841394793924e-21       2.317830671973e-06       9.999810782685e-01 
       3.709797753505e+02       1.345593118102e-03      -1.452240251108e+00       9.582149284179e-07       1.935232994301e-05       5.675588799635e-06       7.954583095794e-09       1.135128441981e-06      -1.089180190720e+00       9.582773053000e-07       5.880907034079e-01       6.370019022704e-01      -1.452240239490e+00       9.581358379770e-07       4.956819699736e-05      -1.089180195916e+00       9.583058960429e-07       1.837601144043e-19       5.659777534111e-21       2.343910825527e-06       9.999806887009e-01 
       3.764587775831e+02       1.373636980767e-03      -1.453159635690e+00       9.705286442843e-07       2.072079717341e-05       5.716268114271e-06       8.559845873465e-09       1.143265829767e-06      -1.089869729514e+00       9.705969019823e-07       5.877892970596e-01       6.367738173944e-01      -1.453159623487e+00       9.704477477729e-07       5.097700539323e-05      -1.089869734866e+00       9.706250720114e-07       2.172935480231e-19       6.602684890539e-21       2.369892436913e-06       9.999802978892e-01 
       3.819377798157e+02       1.401918679738e-03      -1.454060109529e+00       9.828143691467e-07       2.211030699427e-05       5.754101094085e-06       9.170780774635e-09       1.150834065262e-06      -1.090545085284e+00       9.828887073314e-07       5.875261216299e-01       6.365504826670e-01      -1.454060096729e+00       9.827316729957e-07       5.240377765926e-05      -1.090545090789e+00       9.829164596410e-07       2.563722285783e-19       7.686859226922e-21       2.395778402342e-06       9.999799058690e-01 
       3.874167820483e+02       1.430438215013e-03      -1.454944627981e+00       9.950743496690e-07       2.352029509121e-05       5.789558337403e-06       9.786878143287e-09       1.157927269024e-06      -1.091208474547e+00       9.951549674402e-07       5.872981601474e-01       6.363311592006e-01      -1.454944614570e+00       9.949898590132e-07       5.384847445900e-05      -1.091208480203e+00       9.951823065773e-07       3.018222000470e-19       8.931660163705e-21       2.421571517227e-06       9.999795126778e-01 
       3.945236384026e+02       1.467785453837e-03      -1.456072315687e+00       1.010941836719e-06       2.537899781997e-05       5.832600457495e-06       1.059304298980e-08       1.166538143128e-06      -1.092054240930e+00       1.011030896746e-06       5.870502632782e-01       6.360516133595e-01      -1.456072301465e+00       1.010855024433e-06       5.574904684900e-05      -1.092054246778e+00       1.011057708494e-06       3.718221033059e-19       1.082157474260e-20       2.454894043477e-06       9.999790009853e-01 
       4.016304947568e+02       1.505532849525e-03      -1.457182157029e+00       1.026773448786e-06       2.727069758562e-05       5.872844934258e-06       1.140648530824e-08       1.174589686112e-06      -1.092886622599e+00       1.026871288191e-06       5.868509770741e-01       6.357765666557e-01      -1.457182141972e+00       1.026684320242e-06       5.767964444573e-05      -1.092886628637e+00       1.026897583554e-06       4.564986605636e-19       1.307096868718e-20       2.488070519347e-06       9.999784874754e-01 
       4.087373511111e+02       1.543680402079e-03      -1.458278041799e+00       1.042572743402e-06       2.919485013815e-05       5.910729251528e-06       1.222663351824e-08       1.182169396339e-06      -1.093708536905e+00       1.042679702175e-06       5.866949797708e-01       6.355050465600e-01      -1.458278025888e+00       1.042481302815e-06       5.964020250077e-05      -1.093708543127e+00       1.042705493054e-06       5.586152395396e-19       1.574002824068e-20       2.521106357758e-06       9.999779722379e-01 
       4.158442074654e+02       1.582228111498e-03      -1.459363105441e+00       1.058342838131e-06       3.115102850593e-05       5.946590296815e-06       1.305301572619e-08       1.189344652815e-06      -1.094522335430e+00       1.058459259791e-06       5.865774676265e-01       6.352362691391e-01      -1.459363088652e+00       1.058249088841e-06       6.163066254047e-05      -1.094522341834e+00       1.058484558590e-06       6.813983180795e-19       1.889908138835e-20       2.554006719049e-06       9.999774553645e-01 
       4.229510638196e+02       1.621175977785e-03      -1.460439862344e+00       1.074086472032e-06       3.313889179127e-05       5.980692019234e-06       1.388523590493e-08       1.196168246789e-06      -1.095329903969e+00       1.074212704096e-06       5.864941186749e-01       6.349696057299e-01      -1.460439844655e+00       1.073990416715e-06       6.365097161351e-05      -1.095329910551e+00       1.074237523447e-06       8.286081163525e-19       2.262830415716e-20       2.586776536331e-06       9.999769369476e-01 
       4.300579201739e+02       1.660524000939e-03      -1.461510320163e+00       1.089806061320e-06       3.515816576575e-05       6.013242568819e-06       1.472295843408e-08       1.202681809616e-06      -1.096132748267e+00       1.089942455639e-06       5.864410498449e-01       6.347045543583e-01      -1.461510301554e+00       1.089707702143e-06       6.570108164600e-05      -1.096132755023e+00       1.089966808207e-06       1.004617200722e-18       2.701984147076e-20       2.619420538137e-06       9.999764170801e-01 
       4.390630108008e+02       1.710956595086e-03      -1.462860069977e+00       1.109693094936e-06       3.776155693470e-05       6.052515141977e-06       1.579189240401e-08       1.210540993610e-06      -1.097145061915e+00       1.109842878396e-06       5.864118928221e-01       6.343704180282e-01      -1.462860050168e+00       1.109591819048e-06       6.834150970353e-05      -1.097145068888e+00       1.109866657507e-06       1.277021553319e-18       3.370304959537e-20       2.660610057545e-06       9.999757564182e-01 
       4.480681014276e+02       1.762031657052e-03      -1.464204574254e+00       1.129548637120e-06       4.041465109487e-05       6.089832420621e-06       1.686869392769e-08       1.218009449846e-06      -1.098153441534e+00       1.129712391665e-06       5.864195489771e-01       6.340376527287e-01      -1.464204553213e+00       1.129444446759e-06       7.102963394920e-05      -1.098153448719e+00       1.129735617049e-06       1.616082072601e-18       4.186971902569e-20       2.701613557258e-06       9.999750937639e-01 
       4.570731920545e+02       1.813749186840e-03      -1.465545464338e+00       1.149375847283e-06       4.311714044274e-05       6.125414181520e-06       1.795292294211e-08       1.225131136033e-06      -1.099159110637e+00       1.149554164744e-06       5.864586023032e-01       6.337058505347e-01      -1.465545442028e+00       1.149268744210e-06       7.376538204987e-05      -1.099159118029e+00       1.149576855591e-06       2.036435748793e-18       5.181052728159e-20       2.742439326079e-06       9.999744293023e-01 
       4.660782826813e+02       1.866109184453e-03      -1.466883785174e+00       1.169177399479e-06       4.586876913951e-05       6.159438731829e-06       1.904419476706e-08       1.231941715840e-06      -1.100162852938e+00       1.169370881737e-06       5.865243562245e-01       6.333747501288e-01      -1.466883761561e+00       1.169067385085e-06       7.654868866276e-05      -1.100162860532e+00       1.169393056619e-06       2.555566045661e-18       6.386846413459e-20       2.783095211144e-06       9.999737632149e-01 
       4.750833733082e+02       1.919111649894e-03      -1.468220130198e+00       1.188955559755e-06       4.866932375177e-05       6.192050430990e-06       2.014217099016e-08       1.238470063287e-06      -1.101165113519e+00       1.189164818871e-06       5.866127360804e-01       6.330442030786e-01      -1.468220105247e+00       1.188842635155e-06       7.937949441359e-05      -1.101165121310e+00       1.189186495674e-06       3.194314578084e-18       7.844970780674e-20       2.823588644434e-06       9.999730956795e-01 
       4.840884639350e+02       1.972756583165e-03      -1.469554740254e+00       1.208712244259e-06       5.151862195338e-05       6.223369966253e-06       2.124654871390e-08       1.244740317859e-06      -1.102166073018e+00       1.208937902525e-06       5.867202088443e-01       6.327141491058e-01      -1.469554713929e+00       1.208596410351e-06       8.225774494296e-05      -1.102166081002e+00       1.208959098429e-06       3.977491455090e-18       9.603182395590e-20       2.863926671210e-06       9.999724268694e-01 
       4.930935545619e+02       2.027043984271e-03      -1.470887579308e+00       1.228449065248e-06       5.441650342325e-05       6.253502418002e-06       2.235705220425e-08       1.250773497582e-06      -1.103165704417e+00       1.228691755177e-06       5.868437139530e-01       6.323845971568e-01      -1.470887551575e+00       1.228330322748e-06       8.518339006785e-05      -1.103165712590e+00       1.228712486676e-06       4.934560024407e-18       1.171710351056e-19       2.904115974144e-06       9.999717569525e-01 
       5.095963977128e+02       2.128199314771e-03      -1.473324666336e+00       1.264571813052e-06       5.985284468963e-05       6.305929982578e-06       2.440725961130e-08       1.261272162967e-06      -1.104993523961e+00       1.264847391054e-06       5.871031071373e-01       6.317821824160e-01      -1.473324635931e+00       1.264447741624e-06       9.066782665788e-05      -1.104993532469e+00       1.264867312032e-06       7.259810109005e-18       1.673405450523e-19       2.977402172928e-06       9.999705269184e-01 
       5.260992408637e+02       2.231512353735e-03      -1.475752282900e+00       1.300638862095e-06       6.545114471509e-05       6.355130101938e-06       2.647583513018e-08       1.271126504525e-06      -1.106814241219e+00       1.300949549509e-06       5.873942435769e-01       6.311823338448e-01      -1.475752249706e+00       1.300509462954e-06       9.631101939467e-05      -1.106814250049e+00       1.300968709095e-06       1.056302907005e-17       2.365773419252e-19       3.050246250377e-06       9.999692946649e-01 
       5.426020840146e+02       2.336983101190e-03      -1.478166907257e+00       1.336654985250e-06       7.121078027787e-05       6.401476251278e-06       2.856158267322e-08       1.280411227450e-06      -1.108625214919e+00       1.337003065880e-06       5.877067943277e-01       6.305859315866e-01      -1.478166871157e+00       1.336520259114e-06       1.021127300496e-04      -1.108625224060e+00       1.337021509453e-06       1.520906359107e-17       3.312361269682e-19       3.122681230792e-06       9.999680610818e-01 
       5.591049271656e+02       2.444611557168e-03      -1.480564688173e+00       1.372623641725e-06       7.713122395875e-05       6.445267992669e-06       3.066345536971e-08       1.289186253667e-06      -1.110423556675e+00       1.373011461562e-06       5.880328091704e-01       6.299939381790e-01      -1.480564649051e+00       1.372483588989e-06       1.080727383292e-04      -1.110423566115e+00       1.373029230973e-06       2.168286729397e-17       4.596149073009e-19       3.194737248355e-06       9.999668269951e-01 
       5.756077703165e+02       2.554397721704e-03      -1.482941724702e+00       1.408547272914e-06       8.321201805601e-05       6.486751931244e-06       3.278052432112e-08       1.297500913144e-06      -1.112206340817e+00       1.408977239725e-06       5.883661937759e-01       6.294073286051e-01      -1.482941682440e+00       1.408401893746e-06       1.141908368778e-04      -1.112206350544e+00       1.408994373597e-06       3.062480875445e-17       6.323384266141e-19       3.266441773799e-06       9.999655931679e-01 
       5.921106134674e+02       2.666341594837e-03      -1.485294317361e+00       1.444427606177e-06       8.945275306355e-05       6.526138420795e-06       3.491195346339e-08       1.305397285070e-06      -1.113970792771e+00       1.444902189051e-06       5.887022889753e-01       6.288270274930e-01      -1.485294271841e+00       1.444276900566e-06       1.204668273845e-04      -1.113970802777e+00       1.444918723083e-06       4.287405320695e-17       8.629418015285e-19       3.337819953250e-06       9.999643603030e-01 
       6.086134566183e+02       2.780443176611e-03      -1.487619068496e+00       1.480265830915e-06       9.585305499861e-05       6.563609889071e-06       3.705698433613e-08       1.312911862969e-06      -1.115714364340e+00       1.480787559857e-06       5.890375563904e-01       6.282538840213e-01      -1.487619019601e+00       1.480109798716e-06       1.269005177201e-04      -1.115714374614e+00       1.480803527095e-06       5.952293946302e-17       1.168707034092e-18       3.408894789771e-06       9.999631290453e-01 
       6.268609041488e+02       2.909118970959e-03      -1.490153553044e+00       1.519844667089e-06       1.031153145244e-04       6.603002718347e-06       3.944378322937e-08       1.320814275413e-06      -1.117615237769e+00       1.520421544496e-06       5.894041080761e-01       6.276293869699e-01      -1.490153500281e+00       1.519682744930e-06       1.341977097691e-04      -1.117615248329e+00       1.520436920556e-06       8.477310779964e-17       1.621093326703e-18       3.487155551243e-06       9.999617702049e-01 
       6.451083516793e+02       3.040432794065e-03      -1.492646817616e+00       1.559373748023e-06       1.105718084862e-04       6.640431249739e-06       4.184552112571e-08       1.328325326805e-06      -1.119485197253e+00       1.560009022581e-06       5.897637471655e-01       6.270154354981e-01      -1.492646760842e+00       1.559205935559e-06       1.416872269847e-04      -1.119485208088e+00       1.560023841877e-06       1.196436299423e-16       2.230110098327e-18       3.565097218879e-06       9.999604147740e-01 
       6.633557992098e+02       3.174384646010e-03      -1.495095964580e+00       1.598853554521e-06       1.182221327091e-04       6.676055230711e-06       4.426142541592e-08       1.335476975786e-06      -1.121322069626e+00       1.599550555841e-06       5.901145931477e-01       6.264127537133e-01      -1.495095903651e+00       1.598679851367e-06       1.493688220621e-04      -1.121322080726e+00       1.599564850075e-06       1.674091583255e-16       3.043226987308e-18       3.642743530808e-06       9.999590634053e-01 
       6.816032467403e+02       3.310974526884e-03      -1.497498648657e+00       1.638284385277e-06       1.260659049105e-04       6.710014846232e-06       4.669078826335e-08       1.342297268022e-06      -1.123124095991e+00       1.639046523401e-06       5.904553581004e-01       6.258219276363e-01      -1.497498583431e+00       1.638104791013e-06       1.572422494706e-04      -1.123124107348e+00       1.639060321853e-06       2.323291422100e-16       4.121418910745e-18       3.720116124931e-06       9.999577166857e-01 
       6.966524654066e+02       3.425609306610e-03      -1.499443947332e+00       1.670767469517e-06       1.326802011181e-04       6.736858842136e-06       4.870402032395e-08       1.347690610907e-06      -1.124583081888e+00       1.671585950531e-06       5.907282051407e-01       6.253439027556e-01      -1.499443878453e+00       1.670583016350e-06       1.638798737200e-04      -1.124583093449e+00       1.671599360569e-06       3.026382723258e-16       5.264835553712e-18       3.783735723794e-06       9.999566098781e-01 
       7.117016840728e+02       3.542038420157e-03      -1.501355622635e+00       1.703217472441e-06       1.394256300441e-04       6.762718963877e-06       5.072562256901e-08       1.352888220373e-06      -1.126016851122e+00       1.704094714951e-06       5.909933224057e-01       6.248744465832e-01      -1.501355550006e+00       1.703028160086e-06       1.706476752984e-04      -1.126016862882e+00       1.704107753846e-06       3.922381400283e-16       6.695287156788e-18       3.847192832927e-06       9.999555068577e-01 
       7.267509027391e+02       3.660261867592e-03      -1.503233093931e+00       1.735634471262e-06       1.463020000006e-04       6.787652414779e-06       5.275527663963e-08       1.357901541322e-06      -1.127424968253e+00       1.736572938437e-06       5.912505400609e-01       6.244137041123e-01      -1.503233017454e+00       1.735440299451e-06       1.775455176633e-04      -1.127424980207e+00       1.736585622402e-06       5.059193808046e-16       8.476882589331e-18       3.910496941189e-06       9.999544078664e-01 
       7.418001214053e+02       3.780279648989e-03      -1.505075957015e+00       1.768018542466e-06       1.533091246125e-04       6.811711259237e-06       5.479268333955e-08       1.362740990713e-06      -1.128807130165e+00       1.769020741844e-06       5.914997866878e-01       6.239617762284e-01      -1.505075876594e+00       1.767819510937e-06       1.845732644994e-04      -1.128807142308e+00       1.769033086133e-06       6.495213566110e-16       1.068512250298e-17       3.973656884839e-06       9.999533131240e-01 
       7.568493400716e+02       3.902091764427e-03      -1.506883976282e+00       1.800369782969e-06       1.604468219184e-04       6.834943431765e-06       5.683756059119e-08       1.367416159371e-06      -1.130163160194e+00       1.801438266302e-06       5.917410656966e-01       6.235187216679e-01      -1.506883891819e+00       1.800165891466e-06       1.917307797502e-04      -1.130163172520e+00       1.801450285289e-06       8.301414638777e-16       1.341274563837e-17       4.036680919121e-06       9.999522228294e-01 
       7.718985587378e+02       4.025698213990e-03      -1.508657034821e+00       1.832688274349e-06       1.677149138417e-04       6.857393302737e-06       5.888964207535e-08       1.371935925152e-06      -1.131492970692e+00       1.833825637498e-06       5.919744453617e-01       6.230845694945e-01      -1.508656946217e+00       1.832479522635e-06       1.990179276589e-04      -1.131492983197e+00       1.833837344723e-06       1.056398569357e-15       1.677041317012e-17       4.099576686203e-06       9.999511371623e-01 
