# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1406       1.062295887519e-10       2.156286094229e-12      -6.827191789093e-12       1.119688119333e-14       1.555079809967e-15       5.549235121428e-16      -5.038602696184e-17 
 1407       1.063016152859e-10       2.135988613947e-12      -6.770628098077e-12       1.119392061377e-14       1.550592522111e-15       5.538575169553e-16      -4.965499792846e-17 
 1408       1.063691319893e-10       2.115912551765e-12      -6.712934354781e-12       1.119093025574e-14       1.546120838152e-15       5.527538825493e-16      -4.891975740016e-17 
 1409       1.064320401750e-10       2.096065785048e-12      -6.654133873190e-12       1.118790804324e-14       1.541664682909e-15       5.516132960199e-16      -4.818033534775e-17 
 1410       1.064902406767e-10       2.076456231103e-12      -6.594250118016e-12       1.118485188855e-14       1.537223980287e-15       5.504364489931e-16      -4.743676196196e-17 
 1411       1.065436338478e-10       2.057091847250e-12      -6.533306704970e-12       1.118175969227e-14       1.532798653281e-15       5.492240376337e-16      -4.668906765383e-17 
 1412       1.065921195611e-10       2.037980630890e-12      -6.471327401040e-12       1.117862934322e-14       1.528388623969e-15       5.479767626538e-16      -4.593728305514e-17 
 1413       1.066355972075e-10       2.019130619569e-12      -6.408336124775e-12       1.117545871851e-14       1.523993813508e-15       5.466953293213e-16      -4.518143901881e-17 
 1414       1.066739656957e-10       2.000549891049e-12      -6.344356946554e-12       1.117224568346e-14       1.519614142140e-15       5.453804474681e-16      -4.442156661930e-17 
 1415       1.067071234508e-10       1.982246563375e-12      -6.279414088868e-12       1.116898809158e-14       1.515249529182e-15       5.440328314988e-16      -4.365769715305e-17 
 1416       1.067349684142e-10       1.964228794943e-12      -6.213531926596e-12       1.116568378459e-14       1.510899893029e-15       5.426532003985e-16      -4.288986213887e-17 
 1417       1.067573980420e-10       1.946504784566e-12      -6.146734987285e-12       1.116233059236e-14       1.506565151149e-15       5.412422777421e-16      -4.211809331835e-17 
 1418       1.067743093050e-10       1.929082771544e-12      -6.079047951423e-12       1.115892633289e-14       1.502245220084e-15       5.398007917017e-16      -4.134242265629e-17 
 1419       1.067855986874e-10       1.911971035732e-12      -6.010495652719e-12       1.115546881233e-14       1.497940015444e-15       5.383294750557e-16      -4.056288234110e-17 
 1420       1.067911621859e-10       1.895177897604e-12      -5.941103078382e-12       1.115195582490e-14       1.493649451909e-15       5.368290651967e-16      -3.977950478519e-17 
 1421       1.067908953094e-10       1.878711718326e-12      -5.870895369395e-12       1.114838515292e-14       1.489373443226e-15       5.353003041403e-16      -3.899232262542e-17 
 1422       1.067846930778e-10       1.862580899820e-12      -5.799897820793e-12       1.114475456676e-14       1.485111902204e-15       5.337439385332e-16      -3.820136872348e-17 
 1423       1.067724707447e-10       1.846792558909e-12      -5.728136059949e-12       1.114106209208e-14       1.480864749532e-15       5.321606335720e-16      -3.740670733350e-17 
 1424       1.067542261997e-10       1.831348534708e-12      -5.655636582864e-12       1.113730681451e-14       1.476631940316e-15       5.305507137741e-16      -3.660852795441e-17 
 1425       1.067299782059e-10       1.816249340337e-12      -5.582426223939e-12       1.113348808321e-14       1.472413437807e-15       5.289144195591e-16      -3.580705244290e-17 
 1426       1.066997457349e-10       1.801495485105e-12      -5.508531978758e-12       1.112960524434e-14       1.468209204613e-15       5.272519931005e-16      -3.500250393609e-17 
 1427       1.066635479675e-10       1.787087474508e-12      -5.433981004372e-12       1.112565764107e-14       1.464019202692e-15       5.255636783285e-16      -3.419510685371e-17 
 1428       1.066214042941e-10       1.773025810209e-12      -5.358800619591e-12       1.112164461357e-14       1.459843393357e-15       5.238497209338e-16      -3.338508690041e-17 
 1429       1.065733343147e-10       1.759310990033e-12      -5.283018305271e-12       1.111756549901e-14       1.455681737269e-15       5.221103683705e-16      -3.257267106799e-17 
 1430       1.065193578400e-10       1.745943507957e-12      -5.206661704603e-12       1.111341963154e-14       1.451534194438e-15       5.203458698594e-16      -3.175808763767e-17 
 1431       1.064594948912e-10       1.732923854093e-12      -5.129758623396e-12       1.110920634233e-14       1.447400724223e-15       5.185564763915e-16      -3.094156618235e-17 
 1432       1.063937657009e-10       1.720252514683e-12      -5.052337030370e-12       1.110492495948e-14       1.443281285327e-15       5.167424407313e-16      -3.012333756885e-17 
 1433       1.063221907131e-10       1.707929972089e-12      -4.974425057445e-12       1.110057480812e-14       1.439175835799e-15       5.149040174197e-16      -2.930363396016e-17 
 1434       1.062447905841e-10       1.695956704776e-12      -4.896051000023e-12       1.109615521030e-14       1.435084333030e-15       5.130414627779e-16      -2.848268881775e-17 
 1435       1.061615861825e-10       1.684333187306e-12      -4.817243317280e-12       1.109166548509e-14       1.431006733754e-15       5.111550349100e-16      -2.766073690375e-17 
 1436       1.060725985899e-10       1.673059890327e-12      -4.738030632455e-12       1.108710494847e-14       1.426942994042e-15       5.092449937070e-16      -2.683801428329e-17 
 1437       1.059778491011e-10       1.662137280562e-12      -4.658441733136e-12       1.108247291342e-14       1.422893069308e-15       5.073116008495e-16      -2.601475832667e-17 
 1438       1.058773592247e-10       1.651565820795e-12      -4.578505571546e-12       1.107776868984e-14       1.418856914299e-15       5.053551198111e-16      -2.519120771169e-17 
 1439       1.057711506835e-10       1.641345969866e-12      -4.498251264835e-12       1.107299158459e-14       1.414834483101e-15       5.033758158622e-16      -2.436760242587e-17 
 1440       1.056592454148e-10       1.631478182656e-12      -4.417708095366e-12       1.106814090147e-14       1.410825729133e-15       5.013739560725e-16      -2.354418376870e-17 
 1441       1.055416655711e-10       1.621962910076e-12      -4.336905511004e-12       1.106321594122e-14       1.406830605147e-15       4.993498093148e-16      -2.272119435394e-17 
 1442       1.054184335202e-10       1.612800599059e-12      -4.255873125401e-12       1.105821600151e-14       1.402849063225e-15       4.973036462683e-16      -2.189887811181e-17 
 1443       1.052895718457e-10       1.603991692548e-12      -4.174640718287e-12       1.105314037692e-14       1.398881054783e-15       4.952357394216e-16      -2.107748029132e-17 
 1444       1.051551033477e-10       1.595536629485e-12      -4.093238235757e-12       1.104798835897e-14       1.394926530561e-15       4.931463630762e-16      -2.025724746247e-17 
 1445       1.050150510429e-10       1.587435844799e-12      -4.011695790559e-12       1.104275923609e-14       1.390985440628e-15       4.910357933497e-16      -1.943842751854e-17 
 1446       1.048694381651e-10       1.579689769399e-12      -3.930043662383e-12       1.103745229363e-14       1.387057734380e-15       4.889043081791e-16      -1.862126967832e-17 
 1447       1.047182881657e-10       1.572298830159e-12      -3.848312298145e-12       1.103206681382e-14       1.383143360534e-15       4.867521873242e-16      -1.780602448841e-17 
 1448       1.045616247142e-10       1.565263449910e-12      -3.766532312280e-12       1.102660207583e-14       1.379242267133e-15       4.845797123708e-16      -1.699294382542e-17 
 1449       1.043994716983e-10       1.558584047427e-12      -3.684734487028e-12       1.102105735569e-14       1.375354401539e-15       4.823871667338e-16      -1.618228089826e-17 
 1450       1.042318532247e-10       1.552261037421e-12      -3.602949772720e-12       1.101543192634e-14       1.371479710436e-15       4.801748356609e-16      -1.537429025041e-17 
 1451       1.040587936194e-10       1.546294830525e-12      -3.521209288069e-12       1.100972505760e-14       1.367618139823e-15       4.779430062354e-16      -1.456922776216e-17 
 1452       1.038803174278e-10       1.540685833288e-12      -3.439544320456e-12       1.100393601618e-14       1.363769635020e-15       4.756919673799e-16      -1.376735065283e-17 
 1453       1.036964494159e-10       1.535434448159e-12      -3.357986326219e-12       1.099806406564e-14       1.359934140659e-15       4.734220098595e-16      -1.296891748311e-17 
 1454       1.035072145697e-10       1.530541073478e-12      -3.276566930940e-12       1.099210846645e-14       1.356111600688e-15       4.711334262849e-16      -1.217418815724e-17 
 1455       1.033126380966e-10       1.526006103467e-12      -3.195317929734e-12       1.098606847591e-14       1.352301958368e-15       4.688265111159e-16      -1.138342392531e-17 
 1456       1.031127454252e-10       1.521829928217e-12      -3.114271287536e-12       1.097994334820e-14       1.348505156269e-15       4.665015606644e-16      -1.059688738550e-17 
 1457       1.029075622058e-10       1.518012933680e-12      -3.033459139390e-12       1.097373233435e-14       1.344721136272e-15       4.641588730981e-16      -9.814842486343e-18 
 1458       1.026971143111e-10       1.514555501655e-12      -2.952913790736e-12       1.096743468224e-14       1.340949839567e-15       4.617987484435e-16      -9.037554528971e-18 
 1459       1.024814278365e-10       1.511458009778e-12      -2.872667717698e-12       1.096104963660e-14       1.337191206649e-15       4.594214885893e-16      -8.265290169391e-18 
 1460       1.022605291003e-10       1.508720831514e-12      -2.792753567372e-12       1.095457643900e-14       1.333445177320e-15       4.570273972895e-16      -7.498317420726e-18 
 1461       1.020344446446e-10       1.506344336143e-12      -2.713204158116e-12       1.094801432784e-14       1.329711690685e-15       4.546167801670e-16      -6.736905655480e-18 
 1462       1.018032012350e-10       1.504328888748e-12      -2.634052479833e-12       1.094136253835e-14       1.325990685152e-15       4.521899447166e-16      -5.981325607789e-18 
 1463       1.015668258618e-10       1.502674850212e-12      -2.555331694266e-12       1.093462030260e-14       1.322282098429e-15       4.497472003085e-16      -5.231849375683e-18 
 1464       1.013253457401e-10       1.501382577198e-12      -2.477075135280e-12       1.092778684945e-14       1.318585867524e-15       4.472888581914e-16      -4.488750423340e-18 
 1465       1.010787883100e-10       1.500452422142e-12      -2.399316309150e-12       1.092086140462e-14       1.314901928744e-15       4.448152314961e-16      -3.752303583343e-18 
 1466       1.008271812373e-10       1.499884733244e-12      -2.322088894855e-12       1.091384319059e-14       1.311230217691e-15       4.423266352382e-16      -3.022785058938e-18 
 1467       1.005705524139e-10       1.499679854455e-12      -2.245426744360e-12       1.090673142669e-14       1.307570669264e-15       4.398233863222e-16      -2.300472426291e-18 
 1468       1.003089299583e-10       1.499838125466e-12      -2.169363882906e-12       1.089952532902e-14       1.303923217655e-15       4.373058035440e-16      -1.585644636744e-18 
 1469       1.000423422156e-10       1.500359881700e-12      -2.093934509297e-12       1.089222411049e-14       1.300287796346e-15       4.347742075948e-16      -8.785820190700e-19 
 1470       9.977081775855e-11       1.501245454298e-12      -2.019172996190e-12       1.088482698079e-14       1.296664338115e-15       4.322289210638e-16      -1.795662817345e-19 
 1471       9.949438538744e-11       1.502495170108e-12      -1.945113890382e-12       1.087733314641e-14       1.293052775024e-15       4.296702684421e-16       5.111194848514e-19 
 1472       9.921308352725e-11       1.504108469888e-12      -1.871788061152e-12       1.086974208416e-14       1.289453045141e-15       4.270986117087e-16       1.193255835029e-18 
 1473       9.892698851932e-11       1.506081253331e-12      -1.799211102843e-12       1.086205436485e-14       1.285865112751e-15       4.245144574698e-16       1.866882759340e-18 
 1474       9.863618661155e-11       1.508408507636e-12      -1.727394817623e-12       1.085427083778e-14       1.282288948342e-15       4.219183508908e-16       2.532105833983e-18 
 1475       9.834076458841e-11       1.511085186844e-12      -1.656351057046e-12       1.084639235796e-14       1.278724521903e-15       4.193108402146e-16       3.189031369733e-18 
 1476       9.804080977192e-11       1.514106211781e-12      -1.586091722126e-12       1.083841978614e-14       1.275171802926e-15       4.166924767677e-16       3.837766413279e-18 
 1477       9.773641002256e-11       1.517466469996e-12      -1.516628763412e-12       1.083035398876e-14       1.271630760403e-15       4.140638149644e-16       4.478418748568e-18 
 1478       9.742765374024e-11       1.521160815704e-12      -1.447974181067e-12       1.082219583802e-14       1.268101362827e-15       4.114254123131e-16       5.111096898147e-18 
 1479       9.711462986523e-11       1.525184069722e-12      -1.380140024935e-12       1.081394621187e-14       1.264583578188e-15       4.087778294208e-16       5.735910124508e-18 
 1480       9.679742787911e-11       1.529531019414e-12      -1.313138394623e-12       1.080560599400e-14       1.261077373976e-15       4.061216299986e-16       6.352968431423e-18 
 1481       9.647613780573e-11       1.534196418632e-12      -1.246981439572e-12       1.079717607389e-14       1.257582717176e-15       4.034573808671e-16       6.962382565294e-18 
 1482       9.615085021213e-11       1.539174987649e-12      -1.181681359132e-12       1.078865734677e-14       1.254099574270e-15       4.007856519616e-16       7.564264016489e-18 
 1483       9.582165620948e-11       1.544461413109e-12      -1.117250402638e-12       1.078005071368e-14       1.250627911232e-15       3.981070163370e-16       8.158725020688e-18 
 1484       9.548864745405e-11       1.550050347961e-12      -1.053700869486e-12       1.077135708144e-14       1.247167693531e-15       3.954220501737e-16       8.745878560223e-18 
 1485       9.515191614814e-11       1.555936411401e-12      -9.910451092016e-13       1.076257736270e-14       1.243718886130e-15       3.927313327823e-16       9.325838365423e-18 
 1486       9.481155504105e-11       1.562114188816e-12      -9.292955215233e-13       1.075371247590e-14       1.240281453479e-15       3.900354466092e-16       9.898718915951e-18 
 1487       9.446765742997e-11       1.568578231718e-12      -8.684645564711e-13       1.074476334533e-14       1.236855359522e-15       3.873349772415e-16       1.046463544215e-17 
 1488       9.412031716098e-11       1.575323057688e-12      -8.085647144236e-13       1.073573090111e-14       1.233440567689e-15       3.846305134127e-16       1.102370392638e-17 
 1489       9.376962862995e-11       1.582343150319e-12      -7.496085461927e-13       1.072661607921e-14       1.230037040902e-15       3.819226470077e-16       1.157604110438e-17 
 1490       9.341568678353e-11       1.589632959151e-12      -6.916086530978e-13       1.071741982144e-14       1.226644741565e-15       3.792119730681e-16       1.212176446658e-17 
 1491       9.305858712006e-11       1.597186899614e-12      -6.345776870410e-13       1.070814307551e-14       1.223263631572e-15       3.764990897973e-16       1.266099225945e-17 
 1492       9.269842569052e-11       1.604999352971e-12      -5.785283505819e-13       1.069878679499e-14       1.219893672299e-15       3.737845985660e-16       1.319384348687e-17 
 1493       9.233529909948e-11       1.613064666253e-12      -5.234733970122e-13       1.068935193933e-14       1.216534824608e-15       3.710691039176e-16       1.372043791143e-17 
 1494       9.196930450607e-11       1.621377152205e-12      -4.694256304304e-13       1.067983947390e-14       1.213187048840e-15       3.683532135728e-16       1.424089605582e-17 
 1495       9.160053962488e-11       1.629931089222e-12      -4.163979058168e-13       1.067025036996e-14       1.209850304822e-15       3.656375384356e-16       1.475533920413e-17 
 1496       9.122910272690e-11       1.638720721292e-12      -3.644031291081e-13       1.066058560470e-14       1.206524551858e-15       3.629226925981e-16       1.526388940320e-17 
 1497       9.085509264054e-11       1.647740257936e-12      -3.134542572723e-13       1.065084616123e-14       1.203209748734e-15       3.602092933460e-16       1.576666946399e-17 
 1498       9.047860875249e-11       1.656983874147e-12      -2.635642983833e-13       1.064103302862e-14       1.199905853711e-15       3.574979611636e-16       1.626380296288e-17 
 1499       9.009975100870e-11       1.666445710333e-12      -2.147463116959e-13       1.063114720185e-14       1.196612824531e-15       3.547893197393e-16       1.675541424306e-17 
 1500       8.971861991533e-11       1.676119872255e-12      -1.670134077204e-13       1.062118968189e-14       1.193330618409e-15       3.520839959708e-16       1.724162841582e-17 
 1501       8.933531653969e-11       1.686000430969e-12      -1.203787482975e-13       1.061116147568e-14       1.190059192036e-15       3.493826199703e-16       1.772257136193e-17 
 1502       8.894994251117e-11       1.696081422765e-12      -7.485554667291e-14       1.060106359612e-14       1.186798501579e-15       3.466858250697e-16       1.819836973298e-17 
 1503       8.856260002221e-11       1.706356849111e-12      -3.045706757225e-14       1.059089706212e-14       1.183548502674e-15       3.439942478260e-16       1.866915095270e-17 
 1504       8.817339182922e-11       1.716820676586e-12       1.280337272421e-14       1.058066289857e-14       1.180309150433e-15       3.413085280266e-16       1.913504321833e-17 
 1505       8.778242125354e-11       1.727466836830e-12       5.491240630677e-14       1.057036213637e-14       1.177080399435e-15       3.386293086943e-16       1.959617550191e-17 
 1506       8.738979218239e-11       1.738289226478e-12       9.585661356154e-14       1.055999581247e-14       1.173862203731e-15       3.359572360927e-16       2.005267755171e-17 
 1507       8.699560906979e-11       1.749281707100e-12       1.356225230957e-13       1.054956496982e-14       1.170654516841e-15       3.332929597315e-16       2.050467989349e-17 
 1508       8.659997693752e-11       1.760438105146e-12       1.741966116625e-13       1.053907065741e-14       1.167457291750e-15       3.306371323720e-16       2.095231383187e-17 
 1509       8.620300137609e-11       1.771752211883e-12       2.115653040870e-13       1.052851393029e-14       1.164270480911e-15       3.279904100315e-16       2.139571145169e-17 
 1510       8.580478854562e-11       1.783217783337e-12       2.477149731907e-13       1.051789584958e-14       1.161094036243e-15       3.253534519897e-16       2.183500561934e-17 
 1511       8.540544517684e-11       1.794828540231e-12       2.826319397171e-13       1.050721748245e-14       1.157927909128e-15       3.227269207931e-16       2.227032998408e-17 
 1512       8.500507857204e-11       1.806578167931e-12       3.163024722569e-13       1.049647990215e-14       1.154772050412e-15       3.201114822606e-16       2.270181897942e-17 
 1513       8.460379660596e-11       1.818460316378e-12       3.487127871733e-13       1.048568418804e-14       1.151626410403e-15       3.175078054888e-16       2.312960782443e-17 
 1514       8.420170772679e-11       1.830468600037e-12       3.798490485268e-13       1.047483142557e-14       1.148490938869e-15       3.149165628569e-16       2.355383252511e-17 
 1515       8.379892095707e-11       1.842596597831e-12       4.096973680011e-13       1.046392270630e-14       1.145365585039e-15       3.123384300327e-16       2.397462987572e-17 
 1516       8.339554589468e-11       1.854837853086e-12       4.382438048278e-13       1.045295912791e-14       1.142250297601e-15       3.097740859768e-16       2.439213746009e-17 
 1517       8.299169271376e-11       1.867185873467e-12       4.654743657117e-13       1.044194179421e-14       1.139145024701e-15       3.072242129490e-16       2.480649365302e-17 
 1518       8.258747216563e-11       1.879634130924e-12       4.913750047564e-13       1.043087181515e-14       1.136049713940e-15       3.046894965126e-16       2.521783762159e-17 
 1519       8.218299557978e-11       1.892176061626e-12       5.159316233889e-13       1.041975030684e-14       1.132964312377e-15       3.021706255402e-16       2.562630932651e-17 
 1520       8.177837486481e-11       1.904805065907e-12       5.391300702855e-13       1.040857839153e-14       1.129888766524e-15       2.996682922188e-16       2.603204952344e-17 
 1521       8.137371548965e-11       1.917514715871e-12       5.609601363145e-13       1.039735724143e-14       1.126823027504e-15       2.971830245913e-16       2.643516641356e-17 
 1522       8.096909535171e-11       1.930299380523e-12       5.814275815408e-13       1.038608821036e-14       1.123767066577e-15       2.947146824086e-16       2.683563524157e-17 
 1523       8.056458570742e-11       1.943153606531e-12       6.005422237343e-13       1.037477270337e-14       1.120720859761e-15       2.922629564398e-16       2.723339773482e-17 
 1524       8.016025817405e-11       1.956071911054e-12       6.183139539803e-13       1.036341213308e-14       1.117684382686e-15       2.898275354922e-16       2.762839536606e-17 
 1525       7.975618473027e-11       1.969048781700e-12       6.347527368117e-13       1.035200791973e-14       1.114657610596e-15       2.874081064085e-16       2.802056935308e-17 
 1526       7.935243771676e-11       1.982078676470e-12       6.498686103413e-13       1.034056149114e-14       1.111640518347e-15       2.850043540625e-16       2.840986065833e-17 
 1527       7.894908983678e-11       1.995156023711e-12       6.636716863944e-13       1.032907428278e-14       1.108633080405e-15       2.826159613565e-16       2.879620998853e-17 
 1528       7.854621415675e-11       2.008275222069e-12       6.761721506407e-13       1.031754773775e-14       1.105635270846e-15       2.802426092174e-16       2.917955779428e-17 
 1529       7.814388410682e-11       2.021430640440e-12       6.873802627266e-13       1.030598330679e-14       1.102647063357e-15       2.778839765934e-16       2.955984426964e-17 
 1530       7.774217348147e-11       2.034616617919e-12       6.973063564082e-13       1.029438244829e-14       1.099668431231e-15       2.755397404507e-16       2.993700935182e-17 
 1531       7.734115644008e-11       2.047827463754e-12       7.059608396828e-13       1.028274662833e-14       1.096699347371e-15       2.732095757699e-16       3.031099272072e-17 
 1532       7.694090750750e-11       2.061057457294e-12       7.133541949216e-13       1.027107732067e-14       1.093739784285e-15       2.708931555427e-16       3.068173379859e-17 
 1533       7.654150157467e-11       2.074300847943e-12       7.194969790020e-13       1.025937600676e-14       1.090789714089e-15       2.685901507682e-16       3.104917174959e-17 
 1534       7.614301389914e-11       2.087551855111e-12       7.243998234398e-13       1.024764417577e-14       1.087849108504e-15       2.663002304500e-16       3.141324547949e-17 
 1535       7.574552010571e-11       2.100804668162e-12       7.280734345219e-13       1.023588332458e-14       1.084917938853e-15       2.640230615922e-16       3.177389363518e-17 
 1536       7.534909618698e-11       2.114053446371e-12       7.305285934378e-13       1.022409495781e-14       1.081996176066e-15       2.617583091965e-16       3.213105460438e-17 
 1537       7.495381850393e-11       2.127292318868e-12       7.317761564129e-13       1.021228058783e-14       1.079083790673e-15       2.595056362583e-16       3.248466651518e-17 
 1538       7.455976378650e-11       2.140515384597e-12       7.318270548400e-13       1.020044173476e-14       1.076180752809e-15       2.572647037637e-16       3.283466723568e-17 
 1539       7.416700913420e-11       2.153716712259e-12       7.306922954122e-13       1.018857992649e-14       1.073287032207e-15       2.550351706857e-16       3.318099437363e-17 
 1540       7.377563201664e-11       2.166890340271e-12       7.283829602548e-13       1.017669669870e-14       1.070402598204e-15       2.528166939810e-16       3.352358527600e-17 
 1541       7.338571027417e-11       2.180030276712e-12       7.249102070579e-13       1.016479359487e-14       1.067527419732e-15       2.506089285866e-16       3.386237702860e-17 
 1542       7.299732211840e-11       2.193130499276e-12       7.202852692085e-13       1.015287216628e-14       1.064661465327e-15       2.484115274163e-16       3.419730645574e-17 
 1543       7.261054613283e-11       2.206184955222e-12       7.145194559230e-13       1.014093397202e-14       1.061804703119e-15       2.462241413572e-16       3.452831011977e-17 
 1544       7.222546127341e-11       2.219187561329e-12       7.076241523795e-13       1.012898057904e-14       1.058957100837e-15       2.440464192664e-16       3.485532432075e-17 
 1545       7.184214686910e-11       2.232132203840e-12       6.996108198498e-13       1.011701356212e-14       1.056118625806e-15       2.418780079676e-16       3.517828509606e-17 
 1546       7.146068262251e-11       2.245012738422e-12       6.904909958321e-13       1.010503450389e-14       1.053289244946e-15       2.397185522475e-16       3.549712821996e-17 
 1547       7.108114861041e-11       2.257822990111e-12       6.802762941834e-13       1.009304499486e-14       1.050468924773e-15       2.375676948525e-16       3.581178920327e-17 
 1548       7.070362528436e-11       2.270556753264e-12       6.689784052511e-13       1.008104663342e-14       1.047657631396e-15       2.354250764854e-16       3.612220329296e-17 
 1549       7.032819347127e-11       2.283207791514e-12       6.566090960063e-13       1.006904102586e-14       1.044855330517e-15       2.332903358017e-16       3.642830547173e-17 
 1550       6.995493437398e-11       2.295769837714e-12       6.431802101754e-13       1.005702978636e-14       1.042061987431e-15       2.311631094063e-16       3.673003045767e-17 
 1551       6.958392957188e-11       2.308236593897e-12       6.287036683725e-13       1.004501453705e-14       1.039277567024e-15       2.290430318502e-16       3.702731270386e-17 
 1552       6.921526102140e-11       2.320601731221e-12       6.131914682322e-13       1.003299690795e-14       1.036502033773e-15       2.269297356270e-16       3.732008639796e-17 
 1553       6.884901105670e-11       2.332858889922e-12       5.966556845413e-13       1.002097853707e-14       1.033735351744e-15       2.248228511692e-16       3.760828546185e-17 
 1554       6.848526239017e-11       2.345001679265e-12       5.791084693714e-13       1.000896107033e-14       1.030977484594e-15       2.227220068454e-16       3.789184355124e-17 
 1555       6.812409811305e-11       2.357023677496e-12       5.605620522113e-13       9.996946161661e-15       1.028228395567e-15       2.206268289561e-16       3.817069405527e-17 
 1556       6.776560169600e-11       2.368918431792e-12       5.410287400992e-13       9.984935472948e-15       1.025488047493e-15       2.185369417309e-16       3.844477009613e-17 
 1557       6.740985698967e-11       2.380679458213e-12       5.205209177550e-13       9.972930674080e-15       1.022756402792e-15       2.164519673249e-16       3.871400452869e-17 
 1558       6.705694822530e-11       2.392300241654e-12       4.990510477127e-13       9.960933442951e-15       1.020033423466e-15       2.143715258151e-16       3.897832994008e-17 
 1559       6.670696001530e-11       2.403774235794e-12       4.766316704525e-13       9.948945465472e-15       1.017319071106e-15       2.122952351972e-16       3.923767864932e-17 
 1560       6.635997735380e-11       2.415094863049e-12       4.532754045334e-13       9.936968435586e-15       1.014613306884e-15       2.102227113819e-16       3.949198270696e-17 
 1561       6.601608561729e-11       2.426255514522e-12       4.289949467255e-13       9.925004055278e-15       1.011916091557e-15       2.081535681918e-16       3.974117389463e-17 
 1562       6.567537056514e-11       2.437249549956e-12       4.038030721420e-13       9.913054034588e-15       1.009227385464e-15       2.060874173579e-16       3.998518372472e-17 
 1563       6.533791834020e-11       2.448070297683e-12       3.777126343718e-13       9.901120091626e-15       1.006547148526e-15       2.040238685161e-16       4.022394343996e-17 
 1564       6.500381546940e-11       2.458711054576e-12       3.507365656118e-13       9.889203952581e-15       1.003875340245e-15       2.019625292035e-16       4.045738401302e-17 
 1565       6.467314886431e-11       2.469165086002e-12       3.228878767991e-13       9.877307351733e-15       1.001211919703e-15       1.999030048556e-16       4.068543614616e-17 
 1566       6.434600582173e-11       2.479425625770e-12       2.941796577433e-13       9.865432031471e-15       9.985568455620e-16       1.978448988024e-16       4.090803027082e-17 
 1567       6.402247402427e-11       2.489485876085e-12       2.646250772590e-13       9.853579742296e-15       9.959100760609e-16       1.957878122651e-16       4.112509654723e-17 
 1568       6.370264154093e-11       2.499339007497e-12       2.342373832979e-13       9.841752242844e-15       9.932715690179e-16       1.937313443527e-16       4.133656486403e-17 
 1569       6.338659682768e-11       2.508978158855e-12       2.030299030814e-13       9.829951299889e-15       9.906412818277e-16       1.916750920587e-16       4.154236483790e-17 
 1570       6.307441461514e-11       2.518397370161e-12       1.710169570235e-13       9.818178509446e-15       9.880191754619e-16       1.896187345993e-16       4.174243585860e-17 
 1571       6.276611342664e-11       2.527594390758e-12       1.382166095497e-13       9.806434758208e-15       9.854052265128e-16       1.875622872958e-16       4.193675732729e-17 
 1572       6.246169766551e-11       2.536567897214e-12       1.046479441724e-13       9.794720757116e-15       9.827994152606e-16       1.855058500510e-16       4.212531869920e-17 
 1573       6.216117169192e-11       2.545316562782e-12       7.033015220244e-14       9.783037219819e-15       9.802017216816e-16       1.834495232228e-16       4.230810946385e-17 
 1574       6.186453982281e-11       2.553839057401e-12       3.528253292625e-14       9.771384862677e-15       9.776121254477e-16       1.813934076249e-16       4.248511914514e-17 
 1575       6.157180633174e-11       2.562134047690e-12      -4.755062177794e-16       9.759764404770e-15       9.750306059261e-16       1.793376045273e-16       4.265633730145e-17 
 1576       6.128297544883e-11       2.570200196946e-12      -3.692444946230e-14       9.748176567896e-15       9.724571421781e-16       1.772822156570e-16       4.282175352576e-17 
 1577       6.099805136059e-11       2.578036165139e-12      -7.404467253429e-14       9.736622076578e-15       9.698917129591e-16       1.752273431989e-16       4.298135744575e-17 
 1578       6.071703820991e-11       2.585640608911e-12      -1.118164424783e-13       9.725101658067e-15       9.673342967174e-16       1.731730897961e-16       4.313513872388e-17 
 1579       6.043994009585e-11       2.593012181570e-12      -1.502199174797e-13       9.713616042343e-15       9.647848715941e-16       1.711195585510e-16       4.328308705749e-17 
 1580       6.016676107362e-11       2.600149533088e-12      -1.892351466877e-13       9.702165962125e-15       9.622434154223e-16       1.690668530257e-16       4.342519217896e-17 
 1581       5.989750515441e-11       2.607051310098e-12      -2.288420700389e-13       9.690752152866e-15       9.597099057261e-16       1.670150772428e-16       4.356144385573e-17 
 1582       5.963217630534e-11       2.613716155888e-12      -2.690205180804e-13       9.679375352765e-15       9.571843197207e-16       1.649643356861e-16       4.369183189047e-17 
 1583       5.937077844930e-11       2.620142710402e-12      -3.097502117929e-13       9.668036302765e-15       9.546666343113e-16       1.629147333011e-16       4.381634612114e-17 
 1584       5.911331546488e-11       2.626329610233e-12      -3.510107624139e-13       9.656735746559e-15       9.521568260924e-16       1.608663754958e-16       4.393497642110e-17 
 1585       5.885979118625e-11       2.632275488620e-12      -3.927816712612e-13       9.645474430593e-15       9.496548713476e-16       1.588193681415e-16       4.404771269924e-17 
